Sample	Chromosome	Start	End	N_Probes	CN
CADOES1_BONE	1	187032137	198876258	3274	3
CADOES1_BONE	1	198880267	199107702	64	3
CADOES1_BONE	1	199114747	243355772	16441	3
CADOES1_BONE	1	243380513	249198692	1671	2
CADOES1_BONE	2	21833	243048760	72438	2
CADOES1_BONE	3	70895	53028375	18088	2
CADOES1_BONE	3	53038786	100382508	13827	2
CADOES1_BONE	3	100411361	197833758	27556	2
CADOES1_BONE	4	69713	17535860	6355	2
CADOES1_BONE	4	17537159	34765697	5178	2
CADOES1_BONE	4	34845629	190921709	43189	2
CADOES1_BONE	5	51455	99536420	29024	2
CADOES1_BONE	5	99538338	100062830	117	2
CADOES1_BONE	5	100073086	180692833	26248	2
CADOES1_BONE	6	203845	134548143	42065	2
CADOES1_BONE	6	134557207	140390415	1926	2
CADOES1_BONE	6	140420362	170918031	10956	2
CADOES1_BONE	7	44408	159119220	46022	2
CADOES1_BONE	8	164984	29985683	14741	2
CADOES1_BONE	8	30000346	55830693	5623	3
CADOES1_BONE	8	55832055	95557552	10757	4
CADOES1_BONE	8	95578349	103992590	2522	4
CADOES1_BONE	8	103997435	115632043	3029	4
CADOES1_BONE	8	115650787	146293414	11055	4
CADOES1_BONE	9	59985	9338417	5245	2
CADOES1_BONE	9	9339871	9361571	15	1
CADOES1_BONE	9	9368344	21733644	5556	2
CADOES1_BONE	9	21747672	22427118	215	0
CADOES1_BONE	9	22430804	23009021	197	1
CADOES1_BONE	9	23028387	141071475	29297	2
CADOES1_BONE	10	135656	44471109	16287	2
CADOES1_BONE	10	44471284	44490669	11	1
CADOES1_BONE	10	44494546	135434551	30876	2
CADOES1_BONE	11	206767	134944770	43600	2
CADOES1_BONE	12	192220	10564329	3642	2
CADOES1_BONE	12	10596720	11214145	200	2
CADOES1_BONE	12	11261335	133777645	37872	2
CADOES1_BONE	13	19212262	33668081	5808	2
CADOES1_BONE	13	33677971	33761011	59	3
CADOES1_BONE	13	33761265	89706839	17512	2
CADOES1_BONE	13	89717206	90021701	72	1
CADOES1_BONE	13	90033035	115106996	9955	2
CADOES1_BONE	14	20224003	107285437	27510	2
CADOES1_BONE	15	20143409	102400037	25458	2
CADOES1_BONE	16	91010	9867387	4248	2
CADOES1_BONE	16	9868758	10310369	302	1
CADOES1_BONE	16	10311067	90163275	22417	2
CADOES1_BONE	17	6888	43828935	10140	2
CADOES1_BONE	17	43829558	81022458	9967	3
CADOES1_BONE	18	100949	15158341	5716	1
CADOES1_BONE	18	15182454	78015057	20253	2
CADOES1_BONE	19	260970	53067293	9936	2
CADOES1_BONE	19	53070617	53763086	196	1
CADOES1_BONE	19	53767503	59095126	1408	2
CADOES1_BONE	20	69408	62912463	22396	2
CADOES1_BONE	21	10971566	23664658	3074	2
CADOES1_BONE	21	23674287	24423306	244	2
CADOES1_BONE	21	24433986	29612667	2040	2
CADOES1_BONE	21	29619715	31257047	612	2
CADOES1_BONE	21	31263552	39529937	2913	2
CADOES1_BONE	21	39537344	39770364	85	3
CADOES1_BONE	21	39774348	48084820	3294	2
CADOES1_BONE	22	16055207	29467221	3919	2
CADOES1_BONE	22	29470115	29681216	70	3
CADOES1_BONE	22	29688632	51199978	7147	2
CAL120_BREAST	1	740857	3581961	384	3
CAL120_BREAST	1	3586250	11772340	2581	5
CAL120_BREAST	1	11781973	12046089	72	2
CAL120_BREAST	1	12052405	26270088	4194	5
CAL120_BREAST	1	26275548	28063022	288	2
CAL120_BREAST	1	28084735	68481738	12179	5
CAL120_BREAST	1	68491726	110220739	12423	6
CAL120_BREAST	1	110253130	121291080	3591	5
CAL120_BREAST	1	144549929	190971656	13885	3
CAL120_BREAST	1	190979336	193143779	549	5
CAL120_BREAST	1	193144503	196711067	1029	4
CAL120_BREAST	1	196823613	216993382	7079	4
CAL120_BREAST	1	216995157	217356792	211	11
CAL120_BREAST	1	217357160	217445498	61	7
CAL120_BREAST	1	217450269	217761868	119	7
CAL120_BREAST	1	217773407	218179591	135	11
CAL120_BREAST	1	218180366	218312992	62	21
CAL120_BREAST	1	218325429	218920738	194	9
CAL120_BREAST	1	218922358	219166366	100	16
CAL120_BREAST	1	219182468	220214811	396	8
CAL120_BREAST	1	220223912	224351023	1285	4
CAL120_BREAST	1	224358958	225716241	409	9
CAL120_BREAST	1	225727528	226774009	277	6
CAL120_BREAST	1	226778432	227381953	201	4
CAL120_BREAST	1	227383823	229614462	686	6
CAL120_BREAST	1	229620396	234320769	2065	4
CAL120_BREAST	1	234321855	234410567	37	7
CAL120_BREAST	1	234415806	234481678	47	4
CAL120_BREAST	1	234492059	235499263	348	7
CAL120_BREAST	1	235507113	235762345	68	4
CAL120_BREAST	1	235774836	236636159	286	8
CAL120_BREAST	1	236641540	241468318	2213	4
CAL120_BREAST	1	241469725	247703769	2094	6
CAL120_BREAST	1	247710624	249198692	294	2
CAL120_BREAST	2	21833	51126422	19026	4
CAL120_BREAST	2	51140228	89130009	11413	5
CAL120_BREAST	2	89894182	137960969	11685	5
CAL120_BREAST	2	137969243	159205219	5749	4
CAL120_BREAST	2	159205568	159526461	89	3
CAL120_BREAST	2	159531909	203473288	11894	4
CAL120_BREAST	2	203497786	239179787	11530	5
CAL120_BREAST	2	239184569	240009080	254	6
CAL120_BREAST	2	240017674	243048760	813	5
CAL120_BREAST	3	70895	4671835	2559	6
CAL120_BREAST	3	4676285	4832534	110	7
CAL120_BREAST	3	4837269	22775623	6918	5
CAL120_BREAST	3	22827129	37858771	5157	2
CAL120_BREAST	3	37864411	45936237	2395	2
CAL120_BREAST	3	45937782	51474182	759	6
CAL120_BREAST	3	51500591	61080782	3530	4
CAL120_BREAST	3	61096225	61472886	145	8
CAL120_BREAST	3	61479037	70348881	3790	3
CAL120_BREAST	3	70356791	70657737	91	14
CAL120_BREAST	3	70657915	71840892	421	7
CAL120_BREAST	3	71841203	76296672	1549	5
CAL120_BREAST	3	76301369	95115832	3333	4
CAL120_BREAST	3	95130274	95693066	111	3
CAL120_BREAST	3	95702105	118232666	6173	4
CAL120_BREAST	3	118246468	118305219	25	6
CAL120_BREAST	3	118316719	134109877	4591	4
CAL120_BREAST	3	134121869	137911777	959	8
CAL120_BREAST	3	137932509	142861530	1429	6
CAL120_BREAST	3	142862391	142966718	73	4
CAL120_BREAST	3	142972148	143183493	92	6
CAL120_BREAST	3	143188556	144123401	314	8
CAL120_BREAST	3	144137578	162504667	5127	6
CAL120_BREAST	3	162628912	192874747	8686	6
CAL120_BREAST	3	192886747	197833758	1148	5
CAL120_BREAST	4	69713	666212	77	4
CAL120_BREAST	4	686563	5384476	1213	7
CAL120_BREAST	4	5386985	15985053	4332	4
CAL120_BREAST	4	15988497	58421747	11954	4
CAL120_BREAST	4	58444206	69220383	2959	5
CAL120_BREAST	4	69591612	89629066	5862	4
CAL120_BREAST	4	89642436	190921709	28336	5
CAL120_BREAST	5	51455	16122588	6895	9
CAL120_BREAST	5	16128234	32151119	4480	11
CAL120_BREAST	5	32177784	46383335	3897	10
CAL120_BREAST	5	49560859	52249884	661	7
CAL120_BREAST	5	52251254	52383638	58	14
CAL120_BREAST	5	52387150	52639236	101	6
CAL120_BREAST	5	52639700	53220783	145	10
CAL120_BREAST	5	53221796	53600443	169	6
CAL120_BREAST	5	53606295	53785437	78	10
CAL120_BREAST	5	53787672	54203611	190	13
CAL120_BREAST	5	54209918	117844105	18109	6
CAL120_BREAST	5	117847097	164512911	14877	6
CAL120_BREAST	5	164526703	166649030	710	7
CAL120_BREAST	5	166662943	180692833	5028	6
CAL120_BREAST	6	203845	254283	40	6
CAL120_BREAST	6	279695	385687	25	4
CAL120_BREAST	6	387659	31280823	12532	6
CAL120_BREAST	6	31295987	45591177	4666	5
CAL120_BREAST	6	45616443	57295191	3615	6
CAL120_BREAST	6	57323779	58069872	86	4
CAL120_BREAST	6	58146087	58774716	75	6
CAL120_BREAST	6	61972502	101820085	11373	4
CAL120_BREAST	6	101827805	103734825	494	4
CAL120_BREAST	6	103765670	157779495	16799	4
CAL120_BREAST	6	157796994	170918031	5253	4
CAL120_BREAST	7	44408	6942659	1730	4
CAL120_BREAST	7	6965895	24035127	7121	5
CAL120_BREAST	7	24048364	28907630	1992	4
CAL120_BREAST	7	28918351	51799781	8067	3
CAL120_BREAST	7	51808979	62461975	1774	5
CAL120_BREAST	7	62466408	91206783	6974	5
CAL120_BREAST	7	91225899	107782812	3982	4
CAL120_BREAST	7	107790841	126043029	4372	5
CAL120_BREAST	7	126055187	159119220	10006	4
CAL120_BREAST	8	164984	4339509	2727	4
CAL120_BREAST	8	4344573	7011075	2106	3
CAL120_BREAST	8	8087144	11934660	2001	3
CAL120_BREAST	8	12291824	16259260	1979	4
CAL120_BREAST	8	16282587	25770276	4297	3
CAL120_BREAST	8	25774337	27406124	711	5
CAL120_BREAST	8	27415476	27458104	24	10
CAL120_BREAST	8	27461095	28557627	466	5
CAL120_BREAST	8	28563931	31422068	856	3
CAL120_BREAST	8	31438153	36294501	1396	6
CAL120_BREAST	8	36312728	36519353	36	11
CAL120_BREAST	8	36533460	36851901	71	21
CAL120_BREAST	8	36852185	37088100	107	18
CAL120_BREAST	8	37097563	38602617	294	17
CAL120_BREAST	8	38617326	39019036	72	10
CAL120_BREAST	8	39021035	43679530	1129	15
CAL120_BREAST	8	46924211	69472627	6010	5
CAL120_BREAST	8	69478006	69814578	111	9
CAL120_BREAST	8	69843088	112291494	11557	5
CAL120_BREAST	8	112300281	115250916	641	6
CAL120_BREAST	8	115261134	118278702	862	8
CAL120_BREAST	8	118283953	118868926	226	12
CAL120_BREAST	8	118876247	119100285	90	21
CAL120_BREAST	8	119103081	119511032	209	15
CAL120_BREAST	8	119515152	119784816	106	7
CAL120_BREAST	8	119786126	119957639	71	13
CAL120_BREAST	8	119963843	120414548	167	8
CAL120_BREAST	8	120415378	120542647	43	10
CAL120_BREAST	8	120556574	124103395	1186	7
CAL120_BREAST	8	124114147	124754410	235	5
CAL120_BREAST	8	124755460	126863650	788	8
CAL120_BREAST	8	126867367	127408076	179	13
CAL120_BREAST	8	127417249	128189374	322	9
CAL120_BREAST	8	128193606	130370414	919	13
CAL120_BREAST	8	130372477	134438716	1675	9
CAL120_BREAST	8	134449830	146293414	4065	3
CAL120_BREAST	9	97480	39184065	16694	3
CAL120_BREAST	9	44795319	72113501	500	4
CAL120_BREAST	9	72114044	141071475	23350	4
CAL120_BREAST	10	135656	16466218	7901	6
CAL120_BREAST	10	16476271	17777536	615	7
CAL120_BREAST	10	18230259	48660732	8659	5
CAL120_BREAST	10	49363009	51586514	788	5
CAL120_BREAST	10	51779449	58252122	2330	8
CAL120_BREAST	10	58261408	60012231	632	6
CAL120_BREAST	10	60035152	67306079	2476	7
CAL120_BREAST	10	67325453	81248584	4643	7
CAL120_BREAST	10	81626662	81899122	74	4
CAL120_BREAST	10	81906269	89298183	2616	7
CAL120_BREAST	10	89308022	135434551	16442	3
CAL120_BREAST	11	206767	21492347	8235	5
CAL120_BREAST	11	21493683	34943747	4438	6
CAL120_BREAST	11	34947693	36722371	870	4
CAL120_BREAST	11	36728097	42971168	2028	6
CAL120_BREAST	11	42976631	59869119	3107	5
CAL120_BREAST	11	59875452	80865359	5272	5
CAL120_BREAST	11	80870304	101593537	7244	6
CAL120_BREAST	11	101600097	134944770	12401	6
CAL120_BREAST	12	192220	8552522	3007	7
CAL120_BREAST	12	8595531	22248123	4486	7
CAL120_BREAST	12	22263599	33379925	4286	7
CAL120_BREAST	12	33399053	34835837	273	7
CAL120_BREAST	12	37857751	48724778	3081	4
CAL120_BREAST	12	48730875	53752692	1259	3
CAL120_BREAST	12	53754721	54512001	192	10
CAL120_BREAST	12	54523693	54872938	44	7
CAL120_BREAST	12	54884972	57921188	678	3
CAL120_BREAST	12	57934185	59091767	373	44
CAL120_BREAST	12	59109327	59935026	245	4
CAL120_BREAST	12	59950966	68596661	2676	8
CAL120_BREAST	12	68603543	68620031	11	4
CAL120_BREAST	12	68624073	68926640	168	8
CAL120_BREAST	12	68959387	69198112	43	4
CAL120_BREAST	12	69199207	69648246	164	18
CAL120_BREAST	12	69653146	70798768	429	60
CAL120_BREAST	12	70803254	70925134	40	9
CAL120_BREAST	12	70928616	71231925	154	22
CAL120_BREAST	12	71241153	91987882	5602	4
CAL120_BREAST	12	91997462	92071165	19	26
CAL120_BREAST	12	92082429	92177908	35	62
CAL120_BREAST	12	92183942	92421472	110	27
CAL120_BREAST	12	92422480	101650912	3176	3
CAL120_BREAST	12	101651309	102164505	185	25
CAL120_BREAST	12	102166153	125486750	7435	3
CAL120_BREAST	12	125496759	133777645	3545	4
CAL120_BREAST	13	19212262	57749719	13714	3
CAL120_BREAST	13	57803185	69248299	3133	3
CAL120_BREAST	13	69269119	113513682	16229	3
CAL120_BREAST	13	113520362	113727614	67	6
CAL120_BREAST	13	113736126	115106996	267	3
CAL120_BREAST	14	20224003	87370712	21323	4
CAL120_BREAST	14	87373526	91099211	1193	6
CAL120_BREAST	14	91107323	93395044	778	4
CAL120_BREAST	14	93400861	93614062	56	5
CAL120_BREAST	14	93615607	107285437	4159	4
CAL120_BREAST	15	20143409	22582902	16	0
CAL120_BREAST	15	22765683	48995881	7714	3
CAL120_BREAST	15	49005050	102400037	17736	3
CAL120_BREAST	16	91010	3695354	599	4
CAL120_BREAST	16	3707262	4324293	206	2
CAL120_BREAST	16	4345917	4525265	28	4
CAL120_BREAST	16	4535557	4676595	43	2
CAL120_BREAST	16	4692091	5039998	99	6
CAL120_BREAST	16	5049314	5711414	340	2
CAL120_BREAST	16	5714738	6646540	755	5
CAL120_BREAST	16	6646973	9418948	1883	4
CAL120_BREAST	16	9420635	9590062	97	5
CAL120_BREAST	16	9590817	11135064	846	4
CAL120_BREAST	16	11139322	11357331	99	8
CAL120_BREAST	16	11362554	11839910	211	6
CAL120_BREAST	16	11846508	12007435	35	4
CAL120_BREAST	16	12039346	12716393	383	2
CAL120_BREAST	16	12718163	13048362	162	3
CAL120_BREAST	16	13053002	15186080	683	4
CAL120_BREAST	16	15491127	15701769	41	2
CAL120_BREAST	16	15713434	15835815	31	5
CAL120_BREAST	16	15839034	19234089	788	2
CAL120_BREAST	16	19246136	19769823	201	5
CAL120_BREAST	16	19778575	19978897	33	8
CAL120_BREAST	16	19984427	20250946	92	4
CAL120_BREAST	16	20252720	20674492	136	7
CAL120_BREAST	16	20679970	20906057	60	2
CAL120_BREAST	16	20915247	22199724	146	3
CAL120_BREAST	16	22203948	22421321	31	6
CAL120_BREAST	16	22625636	23512592	250	4
CAL120_BREAST	16	23516674	27836693	1568	2
CAL120_BREAST	16	27837772	28239935	146	5
CAL120_BREAST	16	28243151	28307940	23	8
CAL120_BREAST	16	28322337	30177807	138	5
CAL120_BREAST	16	30320307	30607151	23	10
CAL120_BREAST	16	30682376	31310372	59	6
CAL120_BREAST	16	31332655	31408214	18	3
CAL120_BREAST	16	31410948	31739048	47	4
CAL120_BREAST	16	31761653	32483006	29	2
CAL120_BREAST	16	34197818	46583025	101	8
CAL120_BREAST	16	46610187	55794951	3012	4
CAL120_BREAST	16	55853059	57807066	593	3
CAL120_BREAST	16	57810090	66050918	2607	4
CAL120_BREAST	16	66054207	77373261	2909	4
CAL120_BREAST	16	77373803	79586741	1757	5
CAL120_BREAST	16	79589827	81597957	1313	3
CAL120_BREAST	16	81602370	87284961	3717	4
CAL120_BREAST	16	87286189	87337543	40	0
CAL120_BREAST	16	87349799	90163275	583	5
CAL120_BREAST	17	6888	44353885	10303	4
CAL120_BREAST	17	44789285	66062316	5376	4
CAL120_BREAST	17	66108989	70760161	1731	8
CAL120_BREAST	17	70766971	81049726	2693	8
CAL120_BREAST	18	100949	15215871	5716	10
CAL120_BREAST	18	18560354	41244833	6752	4
CAL120_BREAST	18	41247252	63565035	7822	4
CAL120_BREAST	18	63565873	67976542	1554	4
CAL120_BREAST	18	67982783	68072496	54	0
CAL120_BREAST	18	68083028	69191421	409	4
CAL120_BREAST	18	69208194	69270431	26	8
CAL120_BREAST	18	69271766	78015057	3626	4
CAL120_BREAST	19	260970	24505637	4195	5
CAL120_BREAST	19	27828664	28485235	101	7
CAL120_BREAST	19	28491956	28959499	214	5
CAL120_BREAST	19	28964233	30026742	425	7
CAL120_BREAST	19	30027123	30918305	276	9
CAL120_BREAST	19	30931198	49812403	3872	5
CAL120_BREAST	19	49829825	50281369	52	15
CAL120_BREAST	19	50286993	53941947	1054	4
CAL120_BREAST	19	53943153	59095126	1351	7
CAL120_BREAST	20	69408	2742407	1248	5
CAL120_BREAST	20	2742491	6431823	1449	4
CAL120_BREAST	20	6432432	12745827	2829	5
CAL120_BREAST	20	12759317	12860134	55	9
CAL120_BREAST	20	12872365	26266313	5369	5
CAL120_BREAST	20	26288535	62912463	11451	7
CAL120_BREAST	21	14595264	18611595	1171	4
CAL120_BREAST	21	18622877	19814998	456	0
CAL120_BREAST	21	19815196	24474928	1707	5
CAL120_BREAST	21	24480751	42933882	7234	4
CAL120_BREAST	21	42941137	45781295	1014	4
CAL120_BREAST	21	45796461	48084820	676	6
CAL120_BREAST	22	16055207	51199978	11135	3
COLO741_SKIN	1	564621	33740818	8894	3
COLO741_SKIN	1	33751103	33880813	33	5
COLO741_SKIN	1	33886888	72750353	12093	3
COLO741_SKIN	1	72811904	103671612	9502	3
COLO741_SKIN	1	103673437	108729759	1361	4
COLO741_SKIN	1	108739104	152555176	4880	4
COLO741_SKIN	1	152590565	187715194	11956	3
COLO741_SKIN	1	187724610	196711067	2533	4
COLO741_SKIN	1	196823613	249198692	18712	3
COLO741_SKIN	2	21833	12303613	5033	3
COLO741_SKIN	2	12304753	14702349	890	4
COLO741_SKIN	2	14704949	34699315	6619	3
COLO741_SKIN	2	34737163	44371721	3886	4
COLO741_SKIN	2	44371813	44604941	74	3
COLO741_SKIN	2	44620810	89130009	13990	4
COLO741_SKIN	2	89894182	133046772	9966	3
COLO741_SKIN	2	133072987	182683779	14531	3
COLO741_SKIN	2	182692728	182898513	35	2
COLO741_SKIN	2	182901257	201184713	4364	4
COLO741_SKIN	2	201184958	211253576	2751	2
COLO741_SKIN	2	211257756	211307898	13	4
COLO741_SKIN	2	211320120	241184883	10038	2
COLO741_SKIN	2	241191425	243048760	389	2
COLO741_SKIN	3	70895	4751802	2625	3
COLO741_SKIN	3	4762095	4900602	87	0
COLO741_SKIN	3	4903928	18760884	5470	3
COLO741_SKIN	3	18768851	18840933	22	5
COLO741_SKIN	3	18844205	57573846	11656	3
COLO741_SKIN	3	57586733	75586271	7500	5
COLO741_SKIN	3	75726925	84689134	2040	6
COLO741_SKIN	3	84720982	89544773	1074	6
COLO741_SKIN	3	89581408	125650045	8837	5
COLO741_SKIN	3	125680500	143900023	5230	5
COLO741_SKIN	3	143902027	188139629	12218	5
COLO741_SKIN	3	188140653	188307694	61	6
COLO741_SKIN	3	188309675	197833758	2779	5
COLO741_SKIN	4	69713	10386973	3259	3
COLO741_SKIN	4	10403545	44898738	11653	3
COLO741_SKIN	4	44904253	45646269	195	4
COLO741_SKIN	4	45658574	57498609	2121	3
COLO741_SKIN	4	57506571	67507843	2872	3
COLO741_SKIN	4	67509558	68132509	196	4
COLO741_SKIN	4	68156598	86975062	5502	3
COLO741_SKIN	4	86982434	98337277	2970	3
COLO741_SKIN	4	98361136	134493060	9305	3
COLO741_SKIN	4	134495046	135201230	141	1
COLO741_SKIN	4	135222340	190921709	16634	3
COLO741_SKIN	5	51455	12338990	5746	4
COLO741_SKIN	5	12356700	43388399	9242	3
COLO741_SKIN	5	43409881	44740989	205	4
COLO741_SKIN	5	44762116	59355381	3317	2
COLO741_SKIN	5	59360341	59759095	86	1
COLO741_SKIN	5	59764916	75651786	4406	2
COLO741_SKIN	5	75674558	75739331	31	1
COLO741_SKIN	5	75744242	95689823	5009	2
COLO741_SKIN	5	95704305	116185556	6248	3
COLO741_SKIN	5	116185586	117227611	378	4
COLO741_SKIN	5	117235057	162836090	14574	2
COLO741_SKIN	5	162866548	163634891	308	2
COLO741_SKIN	5	163647529	174774285	4494	2
COLO741_SKIN	5	174777584	178766925	943	4
COLO741_SKIN	5	178769518	179721376	256	5
COLO741_SKIN	5	179730460	179957182	67	6
COLO741_SKIN	5	179959149	180271599	75	4
COLO741_SKIN	5	180273325	180692833	118	2
COLO741_SKIN	6	203845	12729265	5768	7
COLO741_SKIN	6	12737022	13567010	392	5
COLO741_SKIN	6	13571595	15089309	592	7
COLO741_SKIN	6	15089607	16627255	614	9
COLO741_SKIN	6	16634454	20155059	1332	7
COLO741_SKIN	6	20157791	20731524	206	6
COLO741_SKIN	6	20737354	22012566	406	5
COLO741_SKIN	6	22017738	22914924	443	9
COLO741_SKIN	6	22920671	24037089	465	8
COLO741_SKIN	6	24037322	25928376	747	5
COLO741_SKIN	6	25928775	31280823	1658	5
COLO741_SKIN	6	31295987	33932442	1021	4
COLO741_SKIN	6	33945361	34332179	91	6
COLO741_SKIN	6	34343566	45465753	3511	4
COLO741_SKIN	6	45472298	49829702	1372	5
COLO741_SKIN	6	49853121	50484235	158	6
COLO741_SKIN	6	50492005	51537067	305	4
COLO741_SKIN	6	51540062	54699752	1152	5
COLO741_SKIN	6	54701685	55477277	250	4
COLO741_SKIN	6	55500852	55716160	64	5
COLO741_SKIN	6	55720694	56018585	92	4
COLO741_SKIN	6	56031160	57295191	280	6
COLO741_SKIN	6	57323779	57465772	19	4
COLO741_SKIN	6	57491547	58001569	56	2
COLO741_SKIN	6	58011280	62369614	163	3
COLO741_SKIN	6	62393692	66699892	987	2
COLO741_SKIN	6	66701308	67008286	85	3
COLO741_SKIN	6	67009023	67048629	11	1
COLO741_SKIN	6	67049406	68201373	413	3
COLO741_SKIN	6	68203662	68731109	144	4
COLO741_SKIN	6	68733692	89739506	6101	2
COLO741_SKIN	6	89740659	90033792	94	3
COLO741_SKIN	6	90036983	94281977	1448	2
COLO741_SKIN	6	94284857	94739230	115	3
COLO741_SKIN	6	94743025	98256949	916	2
COLO741_SKIN	6	98271019	101192726	836	3
COLO741_SKIN	6	101203051	103734825	643	2
COLO741_SKIN	6	103765670	108517820	1591	2
COLO741_SKIN	6	108555382	108833387	33	1
COLO741_SKIN	6	108841708	108906200	21	0
COLO741_SKIN	6	108952337	157835571	15190	3
COLO741_SKIN	6	157841647	158311785	184	2
COLO741_SKIN	6	158316153	170918031	5074	3
COLO741_SKIN	7	44408	9010236	2755	5
COLO741_SKIN	7	9013773	13092860	1739	6
COLO741_SKIN	7	13111069	54373148	15410	5
COLO741_SKIN	7	54397486	79713073	4409	5
COLO741_SKIN	7	79721630	80490446	280	3
COLO741_SKIN	7	80508149	97229778	4601	6
COLO741_SKIN	7	97257092	109427705	3018	6
COLO741_SKIN	7	109458896	115921917	1485	6
COLO741_SKIN	7	115929653	149540814	9284	6
COLO741_SKIN	7	149546189	151452628	542	3
COLO741_SKIN	7	151456082	159119220	2564	5
COLO741_SKIN	8	164984	11839239	6834	2
COLO741_SKIN	8	11840071	16051745	1922	2
COLO741_SKIN	8	16059926	22153477	3063	4
COLO741_SKIN	8	22164201	25847271	1353	2
COLO741_SKIN	8	25857055	72212365	11965	4
COLO741_SKIN	8	72219863	87222984	3999	4
COLO741_SKIN	8	87238494	139796796	16988	3
COLO741_SKIN	8	139799772	146293414	1679	3
COLO741_SKIN	9	59985	11996759	6419	2
COLO741_SKIN	9	11996831	21695460	4396	2
COLO741_SKIN	9	21695893	22088260	135	0
COLO741_SKIN	9	22098574	27821861	2149	2
COLO741_SKIN	9	27824816	27987133	109	3
COLO741_SKIN	9	27992871	31270964	1146	4
COLO741_SKIN	9	31290253	31726427	133	3
COLO741_SKIN	9	31752136	32139736	146	2
COLO741_SKIN	9	32146316	34567200	762	3
COLO741_SKIN	9	34570854	37912608	952	2
COLO741_SKIN	9	37926448	38095408	62	3
COLO741_SKIN	9	38096655	39089390	303	2
COLO741_SKIN	9	44795319	91101399	7361	3
COLO741_SKIN	9	91104182	141071475	16545	3
COLO741_SKIN	10	135656	10417509	5057	3
COLO741_SKIN	10	10423558	10527345	46	3
COLO741_SKIN	10	10538221	15908446	2629	3
COLO741_SKIN	10	15934921	28613512	4601	3
COLO741_SKIN	10	28613779	28960667	116	2
COLO741_SKIN	10	28970843	42786973	3389	3
COLO741_SKIN	10	42827991	51818485	2164	3
COLO741_SKIN	10	52000536	53607711	615	3
COLO741_SKIN	10	53617162	53881131	159	2
COLO741_SKIN	10	53887179	67306079	4665	3
COLO741_SKIN	10	67325453	102435843	11500	3
COLO741_SKIN	10	102445994	132270132	11212	2
COLO741_SKIN	10	132270842	135434551	1135	2
COLO741_SKIN	11	206767	8155144	2730	3
COLO741_SKIN	11	8167222	8317506	83	5
COLO741_SKIN	11	8321128	80386508	20993	3
COLO741_SKIN	11	80393468	80571801	63	3
COLO741_SKIN	11	80580623	99358582	6452	4
COLO741_SKIN	11	99359716	100671192	534	4
COLO741_SKIN	11	100677162	134944770	12821	3
COLO741_SKIN	12	192220	8552522	3013	3
COLO741_SKIN	12	8600363	91706270	24137	3
COLO741_SKIN	12	91707400	111916281	6833	3
COLO741_SKIN	12	111923455	133777645	7773	3
COLO741_SKIN	13	19212262	32531624	5412	5
COLO741_SKIN	13	32540047	38071135	2083	5
COLO741_SKIN	13	38088609	57749719	6247	4
COLO741_SKIN	13	57803185	87320456	9195	5
COLO741_SKIN	13	87328326	115106996	10537	4
COLO741_SKIN	14	20224003	26779365	2428	2
COLO741_SKIN	14	26784913	32452629	1413	2
COLO741_SKIN	14	32453772	72749103	12615	2
COLO741_SKIN	14	72757762	72873549	64	3
COLO741_SKIN	14	72882983	93073965	6696	2
COLO741_SKIN	14	93078706	107285437	4339	2
COLO741_SKIN	15	20143409	43933895	6306	4
COLO741_SKIN	15	43938288	102400037	19194	6
COLO741_SKIN	16	91010	55795214	13467	3
COLO741_SKIN	16	55853059	78371608	6828	3
COLO741_SKIN	16	78385482	90163275	6730	3
COLO741_SKIN	17	6888	31160367	6899	3
COLO741_SKIN	17	31170399	31351121	62	7
COLO741_SKIN	17	31365006	44162597	3321	3
COLO741_SKIN	17	44165803	44353885	49	7
COLO741_SKIN	17	44789285	81049726	9830	3
COLO741_SKIN	18	100949	33979441	10235	4
COLO741_SKIN	18	33979669	35867296	615	3
COLO741_SKIN	18	35871369	78015057	15163	2
COLO741_SKIN	19	260970	28336245	4245	4
COLO741_SKIN	19	28340294	39192220	2941	3
COLO741_SKIN	19	39195083	55833460	3444	4
COLO741_SKIN	19	55894218	59095126	927	2
COLO741_SKIN	20	69408	33343157	11680	4
COLO741_SKIN	20	33367400	62912463	10762	4
COLO741_SKIN	21	14595264	48084820	12273	4
COLO741_SKIN	22	16055207	20330744	977	4
COLO741_SKIN	22	20732809	21174444	148	5
COLO741_SKIN	22	21190756	41255819	6410	3
COLO741_SKIN	22	41262852	44519052	837	5
COLO741_SKIN	22	44521275	44568078	37	7
COLO741_SKIN	22	44572578	49636168	2309	3
