,CNV_Proteomics,CNV_Transcriptomics,Transcriptomics_Proteomics
ATPAF1,0.288557419814,0.484657203324,0.474870254832
ATPAF2,0.0989397924419,0.500845018804,0.345852591057
ATPIF1,0.275028486796,0.361922025252,0.379081569544
ATR,0.124510335566,0.598252510187,0.195046371158
ATRN,0.158579343957,0.574587410301,0.205066874485
ATRX,0.0128907179045,0.069708932625,0.21233701209
ATXN10,0.292367973448,0.567903631923,0.501296959199
ATXN2,0.337840880818,0.614084676883,0.418647479485
ATXN2L,0.147239833275,0.36037416222,0.232556692878
ATXN3,0.343926021391,0.594345539908,0.492330374553
ATXN7L3B,0.273608025084,0.561067639502,0.524614006965
AUH,0.34455155874,0.444517053015,0.657675175094
AUP1,0.158962025186,0.307044038618,0.350388330918
AURKB,-0.0384323690604,0.212918315159,0.627463083481
AVEN,0.0921628599993,0.488080766057,0.440344631928
AVL9,0.315151469336,0.504397873619,0.3311223312
AZGP1,0.0293434099388,0.0987563976099,0.220057694058
AZU1,-0.0565361953165,0.135484987587,-0.133922727627
B2M,0.0722457186628,0.194960335375,0.55848545817
B3GAT3,0.21939476851,0.40587022851,0.241863746627
B4GALT1,0.314659749117,0.449476151783,0.525892080733
BABAM1,0.249303213736,0.572571719985,0.351465997198
BACH1,0.0805827596164,0.437343153275,0.412892908171
BAD,0.186564204581,0.420198274277,0.411279579182
BAG1,0.310891460366,0.45610743285,0.648033488293
BAG2,0.14842677104,0.224433419929,0.616558208268
BAG3,0.110368931783,0.333393801827,0.371971516995
BAG4,0.614891219572,0.770308901216,0.625636199258
BAG5,0.390198764704,0.65931379841,0.443757950068
BAG6,0.123549815497,0.640744061352,0.184134499459
BAIAP2,0.305665678211,0.380652542026,0.613296848875
BAIAP2L1,0.330630560135,0.450678648692,0.606721272333
BANF1,0.204954315128,0.44508170771,0.197844049414
BASP1,0.00387175048703,0.0745674299099,0.550744315555
BAX,0.328386157643,0.397373390054,0.472274539994
BAZ1A,0.157186967851,0.372194037965,0.196095728123
BAZ1B,0.376239532698,0.533357129057,0.447681718049
BAZ2A,0.337948020913,0.583342409631,0.367643021937
BBS1,-0.0168154834677,0.435285341646,0.264099415129
BBX,0.160234524884,0.24257306596,0.37643502416
BCAM,0.476094055268,0.437921299746,0.730692727616
BCAP29,0.218862016051,0.518275233341,0.424119843383
BCAP31,0.191090058662,0.233652348936,0.533885393591
BCAR1,0.0723058285648,0.405096842667,0.173863018392
BCAS2,0.0282162395545,0.496567622738,0.0307626684115
BCAS3,0.242631294436,0.403961581887,0.484532109215
BCAT1,0.195598135391,0.175507782573,0.80787618392
BCAT2,0.220578250779,0.410500792857,0.538620435343
BCCIP,0.405939057796,0.611091950192,0.435833000592
BCKDHA,0.10512915075,0.473010935183,0.182613187424
BCKDHB,0.161572617643,0.421552911224,0.382178192614
BCKDK,0.34570987545,0.510805723586,0.567032512977
BCL10,0.196263865781,0.433588420205,0.277270096383
BCL2L1,0.222201630121,0.38897471657,0.68137368349
BCL2L13,0.334334303865,0.667423066145,0.546581986605
BCL2L2,0.273780717962,0.559325836206,0.255421738787
BCL7C,0.193713726827,0.234795559554,0.169221777096
BCL9,0.190014451861,0.319766913124,0.556376821693
BCL9L,0.17020828167,0.455044597541,0.317235832003
BCLAF1,0.203688724653,0.35504648739,0.162429151707
BCOR,0.0962270564092,0.100400785595,0.262878509682
BCR,0.39619712273,0.526132851672,0.495823669639
BCS1L,0.328526612103,0.540559379985,0.469218178729
BDH1,0.274628373092,0.396399352761,0.719607087305
BDH2,0.300806888351,0.375074804178,0.571671903735
BECN1,0.241464257105,0.54299366985,0.28549065005
BEND3,0.355115670321,0.438040830035,0.739625142405
BET1,0.355723246396,0.450902231866,0.408112700481
BET1L,0.310318583449,0.591804906423,0.466253107898
BGN,0.0463145777216,-0.00733055784975,0.404675753675
BICD1,0.320435517201,0.37475346013,0.653239263221
BICD2,0.204490795784,0.505283511615,0.417212417426
BID,0.143616261043,0.295220718898,0.392914578435
BIN1,0.135974937455,0.225918619947,0.524064086146
BIN2,-0.135005641899,-0.0961870774258,0.482571343415
BIN3,0.283913973169,0.709142140388,0.250333650752
BIRC2,0.37393858,0.646358893959,0.353233256774
BIRC6,0.29811933293,0.409135630988,0.292775201831
BLMH,0.306118426975,0.444825394691,0.697189564633
BLOC1S1,-0.0341873496817,0.25216450079,-0.0299594763969
BLOC1S2,0.167248411044,0.495228585731,0.286444360988
BLOC1S3,0.0151771010895,0.516502215261,0.0655939416201
BLVRA,0.122630533687,0.146177066671,0.689308257598
BLVRB,0.122895243858,0.226220694749,0.373156400197
BMP2K,0.280643072555,0.360367431532,0.400675798544
BMS1,0.03433287377,0.505941509945,0.191533011413
BNIP1,0.305234100735,0.526434067938,0.433512035202
BNIP2,0.157567362818,0.459481017986,0.376558871668
BOD1,0.351660196268,0.595158237942,0.358843384822
BOLA1,0.108879795722,0.276317697737,0.476027935783
BOLA3,-6.22157591269e-05,0.142543724556,0.283341385186
BOP1,0.201160980526,0.489420798882,0.346860347063
BPGM,0.0813451602954,0.490295296711,0.33020781659
BPHL,0.363869245385,0.576163270056,0.581664560883
BPNT1,0.446156557975,0.500876314084,0.578393234358
BPTF,0.346317445215,0.550845087753,0.259049341892
BRAF,0.256392654593,0.394529572558,0.432796754726
BRAP,0.34673523121,0.669800345271,0.345465356567
BRAT1,0.25694614445,0.590820966866,0.374641874783
BRCC3,0.0687345548612,0.362446999535,0.0439043553559
BRD1,0.226521791608,0.38528638095,0.441290459857
BRD2,0.225336503329,0.58563913004,0.425159156558
BRD3,0.341725078645,0.589488873056,0.452106214738
BRD4,0.436119393223,0.648795246111,0.490126477224
BRD7,-0.0257413251204,0.677234772831,0.049567601163
BRD8,0.168419189729,0.583443005853,0.382243726978
BRD9,0.199682207528,0.606653150167,0.396873878727
BRE,0.0797102627678,0.346573617362,0.134312340067
BRI3BP,0.204175481186,0.391215540501,0.405105536419
BRIX1,0.195671122081,0.467517973035,0.21313305056
BRK1,0.0140160661505,0.487152712639,-0.0283782535504
BRMS1L,0.294630314311,0.595642309029,0.42320691671
BROX,0.571056167297,0.456022994118,0.472288939519
BRPF1,0.174440070722,0.575620049127,0.198330666355
BSDC1,0.423284701388,0.603307075338,0.620059533717
BSG,0.0543767095198,0.318198909093,0.150721003801
BSPRY,0.330495360398,0.469062018888,0.537377927704
BST1,0.125083765887,0.23011879577,0.388269653039
BST2,0.253996406836,0.326340316423,0.724347088695
BTAF1,0.148698616931,0.433231222504,0.109314433725
BTD,0.129370915745,0.330847699897,0.246830777935
BTF3,0.208838063836,0.503153110026,0.298108162712
BTF3L4,0.251242623258,0.589710297281,0.352239124304
BTK,0.000497254191788,0.0634312896031,0.386639021419
BTN3A3,0.143917622621,0.203042809144,0.583087431391
BUB3,-0.0321542010828,0.436445501172,0.0727904972173
BUD13,0.368379823513,0.68866959814,0.529012486455
BUD31,0.226376715931,0.376314088255,0.200894619379
BYSL,0.253359414202,0.66713456629,0.300317716815
BZW1,0.246378297272,0.291655575634,0.530679037785
BZW2,0.385712504384,0.412753640349,0.618090171515
C10orf76,0.181802982477,0.447031345593,0.366522358913
C11orf31,0.21755107588,0.418626421976,0.334959002148
C11orf54,0.372146875449,0.50722854889,0.545755283842
C11orf58,0.438104177908,0.542776844054,0.509012997612
C11orf68,0.305459095402,0.415243472445,0.445849174402
C11orf73,0.359459984823,0.544670689196,0.449004908727
C12orf10,0.415742348418,0.482103690692,0.518953814378
C12orf4,0.261742979931,0.627239236351,0.24225398488
C12orf43,0.324867658698,0.699145604028,0.481094246703
C12orf57,0.189767134961,0.352488999094,0.44888808395
C14orf1,0.405553814629,0.59830275676,0.516325510573
C14orf142,0.310505995951,0.478206099226,0.385962265259
C14orf159,-0.0036734493282,0.34174031476,0.324382699941
C14orf166,0.0605388968302,0.473429250785,0.06840396206
C14orf169,0.306310363686,0.634831816407,0.462369775696
C14orf2,0.0106007697103,0.473299216789,0.126707309512
C15orf48,0.107743309618,0.127423717528,0.578437309775
C15orf57,0.290535358183,0.468965985538,0.350973800619
C16orf13,0.297865211169,0.330964890805,0.32801358997
C16orf58,0.208691583664,0.560004629215,0.366906136584
C16orf62,0.214495161164,0.407934909364,0.349971157299
C16orf70,-0.0687569209483,0.462400079607,0.0477068554503
C17orf62,0.239167674892,0.621881899036,0.371463206619
C17orf75,0.29879935741,0.539030528685,0.432590475662
C18orf25,0.502612682291,0.624448329493,0.712496771274
C18orf32,0.178579553021,0.537782370756,0.345407989988
C18orf8,0.0353453651472,0.682334514754,0.212461171158
C19orf43,0.433359381572,0.581614382765,0.47801856179
C19orf52,0.109306608229,0.741115821755,0.255213278534
C19orf53,0.247564895554,0.517573825735,0.367900792423
C19orf66,0.350728621472,0.44771396644,0.629893945709
C19orf70,0.015599224566,0.321157851319,-0.0391162207067
C1QA,-0.020958284053,0.104279523005,0.306514830005
C1QB,-0.0250107360866,0.0895175352998,0.390080770062
C1QBP,0.427788728344,0.554001566303,0.525601977424
C1QC,-0.013777270888,0.0937379571128,0.316030801444
C1QTNF3,-0.131450551528,0.105046534145,0.590865797835
C1R,0.151645423437,0.208738392337,0.481824622791
C1RL,0.240335219152,0.511273161231,0.397339991519
C1S,0.151054471101,0.126252009176,0.501947138244
C1orf116,0.15422291601,0.166997570832,0.729627519317
C1orf122,0.200748177385,0.495302783328,0.306983041599
C1orf123,0.101444220254,0.389291539839,0.340469362818
C1orf131,0.190186024546,0.554383199234,0.247364332693
C1orf174,0.2369119315,0.569563652195,0.239113076347
C1orf198,0.20302994006,0.452726306405,0.493267966982
C1orf27,0.0746014287837,0.456895406728,0.296969326948
C1orf35,0.268670243658,0.436532773036,0.424086327958
C1orf50,0.478794640404,0.591071167768,0.513334490724
C2,0.0707199739774,0.135999317133,0.21214523927
C20orf27,0.380109825295,0.511198195255,0.519148866012
C21orf33,0.268098021533,0.477229662804,0.464974561531
C21orf59,0.392123144103,0.503439992056,0.606399642957
C2CD2,0.137862241398,0.459914411175,0.372405095494
C2orf47,0.216516582824,0.439334707637,0.198637405985
C2orf49,0.0864752456074,0.365925063832,0.270707582908
C2orf69,0.231075714127,0.304065135067,0.304870177836
C3,0.015932076491,0.189001367938,0.212472937829
C3orf17,0.204012096128,0.554113781235,0.273268817402
C3orf38,0.247494171848,0.478932600348,0.33686716947
C3orf58,0.198901010728,0.316362852555,0.627683824721
C4BPA,-0.115145627014,0.0228340584836,0.133403519753
C4BPB,-0.106244646775,0.00474953191982,-0.00850985143945
C4orf27,0.356847590113,0.456808364585,0.391806894041
C5,0.0357443982457,0.35425502368,0.0849301083176
C5orf22,0.383941882392,0.627878472467,0.497776526106
C5orf24,0.348673354383,0.583718323761,0.304656074091
C5orf51,0.287506236894,0.493668985324,0.366785205157
C6,-0.0727059531281,0.115515935792,0.073223423465
C6orf132,0.240314355684,0.393053922032,0.579647680447
C6orf203,0.380188863849,0.632206662093,0.549249738053
C7,0.0713946023302,0.100193387686,0.366755666359
C7orf26,0.0342094814312,0.665092128168,0.182000982454
C7orf50,0.265547349039,0.485651005118,0.372692595812
C8A,0.0249656186511,0.0274915336407,-0.0148096652118
C8B,0.00722417193961,-0.0377134029015,-0.0351049117202
C8G,0.0887441333607,0.093018909614,-0.0366740060668
C8orf33,0.289949479823,0.490940552434,0.479158249103
C8orf59,0.250538571516,0.470564103343,0.223885563627
C8orf82,0.385090550474,0.431784105645,0.543373705881
C9,0.0188739137752,0.0384846045441,-0.00887107535227
C9orf114,0.296352491083,0.635932144179,0.27902142028
C9orf142,0.367512200642,0.411040424663,0.495579659786
C9orf64,0.321814118586,0.446676807438,0.597653792302
C9orf78,0.280543160695,0.603004329338,0.384977254185
CA1,0.00459662473906,0.0847569325764,0.154576248565
CA12,0.220212889831,0.2756315237,0.708957096473
CA13,0.035568472963,0.275690014644,0.465215866129
CA2,0.0414211033916,0.0512999578317,0.444625897908
CA3,-0.0430878361919,0.054980046036,0.379987063601
CA8,0.130828769355,0.144180452667,0.751739130926
CAB39,0.118470599979,0.433806978225,0.331246519424
CAB39L,0.10419191635,0.504145674788,0.571868251698
CABIN1,0.192187538777,0.601851706599,0.147733799592
CACNA2D1,0.0455579589519,0.067413511463,0.377114368669
CACYBP,0.172820872033,0.391163275403,0.384944253917
CAD,0.388618284995,0.457503350707,0.525742632605
CADM1,0.250663727961,0.239014106061,0.695623926665
CADM4,0.277041239228,0.549110476484,0.44949797141
CALB2,0.0840707377648,0.194088340629,0.700399205042
CALCOCO2,0.266169024676,0.58575116768,0.454163209531
CALD1,-0.0488294049673,0.0334133725707,0.460765230139
CALM2,0.0846352736322,0.217359487049,0.0669071088815
CALML5,0.0201553108824,0.0590119747551,0.662173454671
CALR,0.237283901528,0.257322760882,0.575680828268
CALU,0.229534407497,0.290854782227,0.505601383254
CAMK1,0.177227239035,0.245379368565,0.406389955645
CAMK1D,0.120472755015,0.173404960949,0.445641960165
CAMK2D,0.247261134102,0.29720150823,0.64478307964
CAMK2G,0.344905185185,0.576205686355,0.409273678249
CAMKK2,0.378315991832,0.574717437921,0.433479049403
CAMLG,0.281674030506,0.632582662348,0.205564892347
CAMSAP1,0.227216968108,0.559425317086,0.272440547542
CAMSAP2,0.227224971578,0.422175711359,0.508796494179
CAMSAP3,0.40517478,0.533988355293,0.598646123029
CAND1,0.486526962473,0.562641753812,0.465497825234
CAND2,0.128905767138,0.139991776513,0.619954360334
CANT1,0.214744320927,0.429328504066,0.506379061419
CANX,0.423846053927,0.578649539046,0.470434821885
CAP1,0.312598659086,0.447146807342,0.660447696902
CAP2,0.0620173133657,0.290803808927,0.615321096806
CAPG,0.120341566135,0.128118484113,0.60425803561
CAPN1,0.226148152733,0.299730742355,0.542417401758
CAPN2,0.18337762416,0.225667730776,0.672144773701
CAPN5,0.173198086494,0.25370739507,0.700105585772
CAPN7,0.240379860607,0.535838999292,0.359033322138
CAPNS1,0.0863535300224,0.434764785454,0.202386300723
CAPRIN1,0.36977662942,0.541914954758,0.419548640581
CAPS,0.246987653865,0.247234905266,0.766940408001
CAPZA1,0.0676008578446,0.392036303398,0.257219698604
CAPZA2,0.368585036007,0.414362063244,0.28016708679
CAPZB,0.322340491508,0.497015114384,0.482076062065
CARD16,0.0884999684024,0.179504016911,0.576572586832
CARD9,0.0456419744821,0.124827206548,0.575144865452
CARHSP1,0.250642891167,0.353993372424,0.475746028546
CARKD,0.338581991308,0.690998169491,0.4885907849
CARM1,0.400259520606,0.592944236567,0.539899752457
CARS,0.298417944636,0.499182643313,0.471028629181
CARS2,0.273732132579,0.615570180585,0.536278889773
CASC3,0.116408582389,0.582929186693,0.177149328652
CASC4,0.229920848225,0.587813509343,0.424258622781
CASK,0.0493224055159,0.109353287556,0.435718265009
CASKIN2,0.399635587904,0.400453690799,0.565084724566
CASP1,0.049415334786,0.0803096525059,0.747315498479
CASP10,0.196010215151,0.286506084243,0.648444895358
CASP2,0.403726366353,0.611299722494,0.522334867663
CASP3,0.162734724449,0.393189102466,0.516474518222
CASP4,0.238210527462,0.362780519399,0.624370564416
CASP6,0.217213210957,0.419652408132,0.622309420332
CASP7,0.256959098461,0.315805896089,0.614867906998
CASP8,0.130174217017,0.362726817577,0.481594598168
CAST,0.297160262214,0.411499369915,0.529753472892
CAT,0.167272289171,0.364328825402,0.295429337895
CAV1,0.0804392616693,0.0614904648182,0.293474107209
CAV2,-0.0975477490667,0.068776329245,0.253431747826
CBFB,0.239359806768,0.398067353475,0.466628493037
CBL,0.177340167553,0.42902159769,0.266269720871
CBLL1,0.173894046838,0.617423658149,0.235750353358
CBR1,0.295595829897,0.319992758102,0.623046379392
CBR3,0.239875919961,0.245136993497,0.591750713064
CBR4,0.262424337719,0.509648091259,0.443522247665
CBS,0.197083364109,0.189880785966,0.649297543339
CBWD2,0.234662969758,0.326519722938,0.547694642419
CBX1,0.437872085912,0.56252643543,0.625766842881
CBX3,0.222298674327,0.407595190511,0.215365089737
CBX5,0.315160031899,0.433561516875,0.497767503298
CBX8,0.0846814309599,0.315425647628,0.397006530267
CC2D1A,0.363183899635,0.629883983373,0.523801346905
CC2D1B,0.263701946314,0.627321253265,0.342950203997
CCAR1,0.104506575259,0.291163185863,0.0914604023494
CCBL2,0.0947925679037,0.249952838014,0.464998881138
CCDC102A,0.0362423522674,0.287748071661,0.505353475897
CCDC109B,0.146471021783,0.358114623943,0.40691707766
CCDC12,0.25454628267,0.430928412941,0.263451533532
CCDC124,0.340568547253,0.398368596557,0.471919686936
CCDC127,0.300391886739,0.634659340897,0.466671838819
CCDC134,0.340540397635,0.472200115837,0.538443088023
CCDC137,0.105393741746,0.56499670319,0.118021212483
CCDC22,0.176536109496,0.277528624553,0.100064173595
CCDC25,0.377742799966,0.748950907464,0.430750107707
CCDC28A,0.155276284145,0.362812304405,0.354843424537
CCDC43,0.446899592893,0.658620444762,0.586366885165
CCDC47,0.235695580268,0.589793782267,0.368552811058
CCDC50,0.232875672545,0.420995113503,0.375075755786
CCDC51,0.240197095296,0.41523860541,0.297323360654
CCDC53,0.201662240626,0.361068680304,0.197624209314
CCDC58,0.251557992089,0.393245939535,0.200470056703
CCDC6,0.371714895289,0.414157627222,0.712063852931
CCDC8,0.245530543553,0.204717728136,0.493410883997
CCDC80,0.056945734243,0.0247823659253,0.506963664535
CCDC85C,0.379429248601,0.412231579848,0.382690005181
CCDC86,0.163160000606,0.562807260893,0.377370049266
CCDC88A,0.0943017976899,0.285177439368,0.520843270427
CCDC88C,0.248582568085,0.393492474078,0.566280240887
CCDC9,0.437636445119,0.553839496033,0.424450575967
CCDC90B,0.442072553217,0.582731548729,0.464173564319
CCDC91,0.433811904394,0.561921412086,0.670120428477
CCDC93,0.153872276341,0.379548234366,0.186941247807
CCDC94,0.28856674384,0.439577533261,0.487895527478
CCDC97,0.406206685874,0.59755710894,0.452275523692
CCM2,0.229315293005,0.439459858815,0.368102287898
CCNB1,0.0808050930575,0.233984454668,0.618346027393
CCNH,0.158593277565,0.573284677784,0.266267890327
CCNK,0.0819085835677,0.691163246674,0.113540513711
CCNL1,0.14476676327,0.407934634199,0.204179712599
CCNT1,0.251014200274,0.537979736944,0.277759578426
CCNY,0.314727086,0.600374611716,0.480055696334
CCNYL1,0.202657955991,0.394019672174,0.37525096378
CCS,0.216821067955,0.420352042575,0.243664081258
CCT2,0.175308004821,0.571959225917,0.356264856497
CCT3,0.0608192281121,0.454072281579,0.206162308704
CCT4,0.0868073125985,0.390866863483,0.230294583849
CCT5,0.0560910298612,0.620361440453,0.178402174923
CCT6A,0.0140745275375,0.546419692102,0.217958733878
CCT7,0.0674179600063,0.381185360716,0.184950407281
CCT8,0.108932723976,0.49954034329,0.324141636886
CCZ1B,0.145121855092,0.493183836854,0.288584603001
CD109,0.0966448894598,0.113210389886,0.658556331393
CD14,0.0384550890248,0.0467697699621,0.536140859498
CD151,0.156953231446,0.389724556711,0.318619252255
CD163,0.0496984673327,0.0322134789325,0.522519700189
CD180,-0.03705793521,-0.0553045009399,0.0720217910263
CD200,0.110517808972,0.163888429883,0.71937266179
CD276,0.148531716361,0.467735751693,0.245941041174
CD2AP,0.481639693078,0.460291491716,0.488935805042
CD2BP2,0.200777891296,0.558167773128,0.333117846581
CD34,-0.0111075005059,-0.14059791349,0.097900187801
CD36,0.0195126688896,-0.0214489721071,0.547162828682
CD38,0.0247232078721,0.0866404134251,0.659829626003
CD3EAP,0.202865781276,0.451460159163,0.342245696617
CD40,0.0732232596953,0.0901484548315,0.649273672334
CD44,0.136843200582,0.226796818971,0.65305588179
CD46,0.197657756101,0.386536918403,0.473963620364
CD47,0.185177018201,0.311200197824,0.612225235395
CD53,0.0421372432384,0.000346407102784,0.443978506647
CD55,0.1575313143,0.115625460667,0.529521641539
CD59,0.210685751296,0.346103400265,0.455920427212
