escore,length,pvalue,signature,type
-0.255328165114,16,0.495,GLYCOLIPID_METABOLIC_PROCESS,BP
-0.267247086235,9,0.497,RESPONSE_TO_TOXIN,BP
-0.242073532956,15,0.497,CELL_MATURATION,BP
-0.223360429183,16,0.497,PEROXISOME_ORGANIZATION_AND_BIOGENESIS,BP
-0.234652797751,16,0.498,COATED_VESICLE_MEMBRANE,CC
-0.21936431192,25,0.5,CARBOXYLESTERASE_ACTIVITY,MF
-0.213785733531,30,0.501,GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,BP
-0.282691925559,9,0.502,SPERMATID_DIFFERENTIATION,BP
-0.23031498248,21,0.502,HEPARIN_BINDING,MF
-0.267021375572,10,0.503,HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS,MF
-0.244210883072,14,0.503,VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX,CC
-0.237735193125,15,0.503,VESICLE_COAT,CC
-0.218155773429,31,0.503,RUFFLE,CC
-0.247610804037,12,0.504,LIPID_KINASE_ACTIVITY,MF
-0.244208700859,12,0.504,NEUROTRANSMITTER_SECRETION,BP
-0.227865791747,16,0.504,MEMBRANE_COAT,CC
-0.258264743402,10,0.506,MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.236931481643,11,0.507,BILE_ACID_METABOLIC_PROCESS,BP
-0.238592598278,11,0.511,UBIQUITIN_BINDING,MF
-0.194511752424,80,0.519,RECEPTOR_SIGNALING_PROTEIN_ACTIVITY,MF
-0.21308791264,42,0.522,TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,MF
-0.251420008883,5,0.528,NEUROPEPTIDE_SIGNALING_PATHWAY,BP
-0.232278988524,20,0.528,NEGATIVE_REGULATION_OF_TRANSPORT,BP
-0.201494066088,26,0.528,REGULATION_OF_TRANSLATIONAL_INITIATION,BP
-0.2163810822,29,0.53,POSITIVE_REGULATION_OF_CASPASE_ACTIVITY,BP
-0.203993431082,45,0.53,GOLGI_MEMBRANE,CC
-0.197771190542,71,0.53,GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,BP
-0.188694198803,149,0.53,TRANSCRIPTION_REPRESSOR_ACTIVITY,MF
-0.195936542663,53,0.531,REGULATION_OF_BODY_FLUID_LEVELS,BP
-0.244040891196,10,0.534,REGULATION_OF_CELL_CELL_ADHESION,BP
-0.205081472207,21,0.534,SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX,CC
-0.204344783202,36,0.535,CELL_MATRIX_ADHESION,BP
-0.206567373007,23,0.536,POSITIVE_REGULATION_OF_PHOSPHORYLATION,BP
-0.240561851568,11,0.537,PURINE_NUCLEOTIDE_METABOLIC_PROCESS,BP
-0.207249709212,27,0.537,REGULATION_OF_CELL_MIGRATION,BP
-0.202400147574,11,0.537,GLUCOSE_CATABOLIC_PROCESS,BP
-0.179469547486,13,0.538,PDZ_DOMAIN_BINDING,MF
-0.188966299027,20,0.541,CYTOSOLIC_PART,CC
-0.207151826022,16,0.543,COENZYME_BINDING,MF
-0.22419678402,16,0.544,VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,MF
-0.188851685444,18,0.546,ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,BP
-0.212422091871,26,0.548,BONE_REMODELING,BP
-0.199774207109,17,0.549,REGULATION_OF_JNK_ACTIVITY,BP
-0.196423696812,13,0.55,ACTIVATION_OF_JNK_ACTIVITY,BP
-0.195418650587,34,0.551,BASOLATERAL_PLASMA_MEMBRANE,CC
-0.194220844047,15,0.551,ICOSANOID_METABOLIC_PROCESS,BP
-0.189069228045,37,0.552,CELL_SUBSTRATE_ADHESION,BP
-0.187312603221,87,0.552,GLYCOPROTEIN_METABOLIC_PROCESS,BP
-0.20888395827,12,0.554,CHAPERONE_BINDING,MF
-0.235133912636,11,0.56,MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS,BP
-0.227865791747,16,0.561,COATED_MEMBRANE,CC
-0.18945109046,22,0.561,COFACTOR_BINDING,MF
-0.168509480544,18,0.563,CELL_PROJECTION_PART,CC
-0.196340458101,8,0.567,SPERMATID_DEVELOPMENT,BP
-0.179268689893,15,0.567,POSITIVE_REGULATION_OF_JNK_ACTIVITY,BP
-0.150969958955,24,0.568,CONTRACTILE_FIBER,CC
-0.181015715951,75,0.57,NEGATIVE_REGULATION_OF_CELL_CYCLE,BP
-0.174550433409,31,0.57,EXOPEPTIDASE_ACTIVITY,MF
-0.187328408838,47,0.571,METALLOPEPTIDASE_ACTIVITY,MF
-0.182433187237,24,0.577,ER_GOLGI_INTERMEDIATE_COMPARTMENT,CC
-0.144977347037,21,0.578,CARBOHYDRATE_CATABOLIC_PROCESS,BP
-0.173813627326,25,0.579,REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,BP
-0.152527705557,27,0.579,INTEGRIN_BINDING,MF
-0.177118796794,752,0.58,TRANSPORT,BP
-0.181845940063,92,0.581,ENDOPLASMIC_RETICULUM_PART,CC
-0.173409339414,1165,0.586,PROTEIN_METABOLIC_PROCESS,BP
-0.18891793025,118,0.59,ENZYME_ACTIVATOR_ACTIVITY,MF
-0.184075801804,18,0.59,MYOFIBRIL,CC
-0.165437702805,40,0.59,AXONOGENESIS,BP
-0.176365727049,39,0.591,PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,BP
-0.170847632955,46,0.594,CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION,BP
-0.144977347037,21,0.597,CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,BP
-0.178930756316,70,0.599,PHOSPHOLIPID_METABOLIC_PROCESS,BP
-0.180143616925,58,0.6,APOPTOTIC_PROGRAM,BP
-0.15996957456,39,0.6,FEMALE_PREGNANCY,BP
-0.145531294767,34,0.601,POLYSACCHARIDE_BINDING,MF
-0.160600223696,32,0.605,GLYCOSAMINOGLYCAN_BINDING,MF
-0.176817645704,92,0.606,LIPID_BIOSYNTHETIC_PROCESS,BP
-0.174099510117,476,0.609,RESPONSE_TO_STRESS,BP
-0.17384812519,72,0.611,CELL_SURFACE,CC
-0.177405268733,81,0.616,ENDOPLASMIC_RETICULUM_MEMBRANE,CC
-0.129394625031,54,0.618,EXTRACELLULAR_MATRIX_PART,CC
-0.172474038538,82,0.62,CELL_CELL_ADHESION,BP
-0.179589527117,82,0.621,ALCOHOL_METABOLIC_PROCESS,BP
-0.173407483575,345,0.622,ANATOMICAL_STRUCTURE_MORPHOGENESIS,BP
-0.177553452808,155,0.627,REGULATION_OF_TRANSFERASE_ACTIVITY,BP
-0.17361229261,49,0.627,MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,BP
-0.170325629999,1056,0.63,CELLULAR_PROTEIN_METABOLIC_PROCESS,BP
-0.169276104079,151,0.647,REGULATION_OF_KINASE_ACTIVITY,BP
-0.135237257739,95,0.669,SKELETAL_DEVELOPMENT,BP
-0.169941210859,1070,0.679,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,BP
-0.160471553544,149,0.696,REGULATION_OF_PROTEIN_KINASE_ACTIVITY,BP
-0.165408216795,277,0.697,ENDOPLASMIC_RETICULUM,CC
-0.163777585863,256,0.7,REGULATION_OF_CATALYTIC_ACTIVITY,BP
-0.14731417019,195,0.727,CYTOSOL,CC
-0.154671740466,303,0.733,REGULATION_OF_MOLECULAR_FUNCTION,BP
-0.156615248636,344,0.739,NERVOUS_SYSTEM_DEVELOPMENT,BP
-0.161438294952,628,0.793,POSITIVE_REGULATION_OF_CELLULAR_PROCESS,BP
-0.165057182822,2013,0.819,CYTOPLASM,CC
