escore,length,pvalue,signature,type
-0.213851193,7,0.546,CATION_TRANSPORTING_ATPASE_ACTIVITY,MF
-0.198745156,73,0.547,GTPASE_REGULATOR_ACTIVITY,MF
-0.198241966,71,0.549,LIGASE_ACTIVITY,MF
-0.19899951,35,0.552,MAPKKK_CASCADE_GO_0000165,BP
-0.194516634,12,0.552,UDP_GLYCOSYLTRANSFERASE_ACTIVITY,MF
-0.196480547,84,0.56,REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,BP
-0.20718966,24,0.562,METHYLTRANSFERASE_ACTIVITY,MF
-0.192360307,96,0.563,PROTEIN_TRANSPORT,BP
-0.18896709,19,0.564,NUCLEAR_CHROMOSOME_PART,CC
-0.215615211,9,0.566,INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHATASE_ACTIVITY,MF
-0.187675507,8,0.567,PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,BP
-0.172843544,22,0.576,NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,BP
-0.168288945,18,0.577,MEMBRANE_FUSION,BP
-0.186782543,141,0.587,CATABOLIC_PROCESS,BP
-0.18352669,83,0.588,MITOTIC_CELL_CYCLE,BP
-0.192977744,25,0.589,TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS,MF
-0.191151824,136,0.591,CELLULAR_CATABOLIC_PROCESS,BP
-0.18005372,26,0.599,PROTEIN_AMINO_ACID_DEPHOSPHORYLATION,BP
-0.189225461,21,0.6,NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS,BP
-0.1848513,30,0.605,GOLGI_MEMBRANE,CC
-0.192731365,108,0.606,REGULATION_OF_CATALYTIC_ACTIVITY,BP
-0.177188481,90,0.608,INTRACELLULAR_PROTEIN_TRANSPORT,BP
-0.163376558,27,0.613,RESPONSE_TO_RADIATION,BP
-0.172561001,53,0.615,ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.183693755,68,0.621,PROTEIN_TARGETING,BP
-0.183344972,32,0.622,DEPHOSPHORYLATION,BP
-0.166241097,40,0.624,PERINUCLEAR_REGION_OF_CYTOPLASM,CC
-0.179433944,4212,0.644,phosphoprotein,PTM
-0.178428799,130,0.644,REGULATION_OF_MOLECULAR_FUNCTION,BP
-0.173413024,141,0.655,MACROMOLECULE_LOCALIZATION,BP
-0.174336542,299,0.702,POSITIVE_REGULATION_OF_CELLULAR_PROCESS,BP
-0.17231264,310,0.715,POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS,BP
-0.144912206,109,0.717,ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,BP
-0.161931828,227,0.719,CELLULAR_LOCALIZATION,BP
-0.139219254,122,0.731,PROTEIN_LOCALIZATION,BP
-0.172802103,221,0.738,ESTABLISHMENT_OF_CELLULAR_LOCALIZATION,BP
-0.159215093,1301,0.933,CYTOPLASM,CC
