protein,type,pval,fdr
TCEB1,2.0,0.645532126529,0.959314262348
CELSR1,-2.0,0.663460664709,0.959314262348
ADRBK1,2.0,0.674302477578,0.959314262348
PHLDB1,2.0,0.685325142511,0.959314262348
CLTB,2.0,0.68172357439,0.959314262348
GSTP1,2.0,0.641099179514,0.959314262348
BANF1,2.0,0.684159843533,0.959314262348
GRIPAP1,2.0,0.691445638793,0.959314262348
SHC1,2.0,0.694805910889,0.959314262348
SLC27A3,2.0,0.670667693561,0.959314262348
NAT1,-2.0,0.681436469481,0.959314262348
PACS1,2.0,0.684159843533,0.959314262348
VPS4B,-2.0,0.660621801176,0.959314262348
FOXRED1,2.0,0.667303891395,0.959314262348
KCTD1,2.0,0.657258327748,0.959314262348
GPKOW,2.0,0.691445638793,0.959314262348
PLP2,2.0,0.691445638793,0.959314262348
RBPMS,-2.0,0.67469205712,0.959314262348
FAF2,2.0,0.68172357439,0.959314262348
SLC35A2,2.0,0.691445638793,0.959314262348
SAMHD1,2.0,0.646791050542,0.959314262348
ILF2,2.0,0.670667693561,0.959314262348
FLAD1,2.0,0.694805910889,0.959314262348
CDKN2AIP,-2.0,0.658250618353,0.959314262348
PAG1,2.0,0.693156058076,0.959314262348
NTPCR,2.0,0.646474153802,0.959314262348
TMEM11,2.0,0.651279803903,0.959314262348
EMD,2.0,0.680038610837,0.959314262348
AIP,2.0,0.672911609136,0.959314262348
PMVK,2.0,0.694805910889,0.959314262348
DOCK4,2.0,0.656484892686,0.959314262348
SERPINB8,-2.0,0.660621801176,0.959314262348
IRF2BP2,2.0,0.671097166667,0.959314262348
SLC20A2,2.0,0.656546752195,0.959314262348
YWHAB,2.0,0.685809705185,0.959314262348
SERPINB5,-2.0,0.660621801176,0.959314262348
BASP1,2.0,0.677533820762,0.959314262348
MAGED1,2.0,0.684756374123,0.959314262348
INTS10,-2.0,0.681436469481,0.959314262348
ADAR,2.0,0.672071375772,0.959314262348
SCD5,-2.0,0.675874407599,0.959314262348
TLR3,-2.0,0.658250618353,0.959314262348
C1orf131,2.0,0.646474153802,0.959314262348
ARHGEF18,2.0,0.664426332778,0.959314262348
ZNF512,2.0,0.639189466156,0.959314262348
TRIM47,2.0,0.676604893724,0.959314262348
CHCHD1,2.0,0.69573970964,0.959314262348
KLC4,2.0,0.687493641318,0.959314262348
PPIF,2.0,0.655613120185,0.959314262348
COPS4,-2.0,0.675874407599,0.959314262348
CORO1B,2.0,0.674302477578,0.959314262348
CHORDC1,2.0,0.68732420406,0.959314262348
DCTD,-2.0,0.645756545902,0.959314262348
ACBD3,2.0,0.66858525576,0.959314262348
ACBD6,2.0,0.650926437202,0.959314262348
PYCR2,2.0,0.669649543195,0.959314262348
SEC24C,2.0,0.69573970964,0.959314262348
SEC31A,-2.0,0.675874407599,0.959314262348
SORL1,2.0,0.686688698844,0.959314262348
GSR,-2.0,0.67469205712,0.959314262348
FAM213A,2.0,0.655613120185,0.959314262348
GTF2E2,-2.0,0.67469205712,0.959314262348
NOP16,2.0,0.68172357439,0.959314262348
ASAH1,-2.0,0.681436469481,0.959314262348
ENAH,2.0,0.669649543195,0.959314262348
HIBADH,2.0,0.694366713993,0.959314262348
LIN9,2.0,0.669649543195,0.959314262348
LBR,2.0,0.67801470423,0.959314262348
GSPT2,2.0,0.684756374123,0.959314262348
MRPS28,2.0,0.679218590481,0.959314262348
RNASE2,2.0,0.693515187813,0.959314262348
PYGO2,2.0,0.694805910889,0.959314262348
SORBS2,-2.0,0.658250618353,0.959314262348
UBE2Q1,2.0,0.672071375772,0.959314262348
DEGS1,2.0,0.67801470423,0.959314262348
CASP3,-2.0,0.658250618353,0.959314262348
RWDD4,-2.0,0.658250618353,0.959314262348
UNC13D,2.0,0.676604893724,0.959314262348
TARBP1,2.0,0.671097166667,0.959314262348
TCP11L1,2.0,0.665821591195,0.959314262348
CCDC22,2.0,0.691445638793,0.959314262348
MIB1,2.0,0.641252310409,0.959314262348
STK4,2.0,0.685809705185,0.959314262348
UBAP2L,2.0,0.697185263509,0.959863308254
HAX1,2.0,0.697185263509,0.959863308254
TPM3,2.0,0.697185263509,0.959863308254
UNK,2.0,0.697538191366,0.959949562566
NEO1,2.0,0.702184100746,0.963114122018
HSP90B1,2.0,0.71078262393,0.963114122018
NFYB,2.0,0.71078262393,0.963114122018
RPL7,2.0,0.701389549204,0.963114122018
NT5DC3,2.0,0.71078262393,0.963114122018
FGD4,2.0,0.705777000664,0.963114122018
FCHO2,-2.0,0.713401867637,0.963114122018
NCOA5,2.0,0.705804074894,0.963114122018
TNPO1,-2.0,0.713401867637,0.963114122018
MMP9,2.0,0.705804074894,0.963114122018
MCCC2,-2.0,0.713401867637,0.963114122018
MAP1B,-2.0,0.713401867637,0.963114122018
TAF9,-2.0,0.713401867637,0.963114122018
TPD52,2.0,0.703998543843,0.963114122018
ALDH1L2,2.0,0.71078262393,0.963114122018
PLTP,2.0,0.705804074894,0.963114122018
GLMN,2.0,0.713073664906,0.963114122018
NAIP,-2.0,0.713401867637,0.963114122018
UTP15,-2.0,0.713401867637,0.963114122018
CTSA,2.0,0.705804074894,0.963114122018
BIRC2,2.0,0.705241926182,0.963114122018
KIAA1033,2.0,0.71078262393,0.963114122018
ATRN,2.0,0.706907103288,0.963114122018
CAPN2,2.0,0.705517800888,0.963114122018
ARMC10,2.0,0.708476156406,0.963114122018
MRPS36,-2.0,0.713401867637,0.963114122018
STAM,2.0,0.71348055511,0.963114122018
MRC1,2.0,0.71348055511,0.963114122018
MRPS27,-2.0,0.713401867637,0.963114122018
PSMC2,2.0,0.708476156406,0.963114122018
TXNRD1,2.0,0.71078262393,0.963114122018
APPL2,2.0,0.71078262393,0.963114122018
DNAJC2,2.0,0.708476156406,0.963114122018
YAP1,2.0,0.705241926182,0.963114122018
CDK7,-2.0,0.713401867637,0.963114122018
OCLN,-2.0,0.713401867637,0.963114122018
GDAP2,2.0,0.705514910208,0.963114122018
NPTN,2.0,0.702184100746,0.963114122018
PMPCB,2.0,0.708476156406,0.963114122018
CALML5,2.0,0.710949308694,0.963114122018
BTF3,-2.0,0.713401867637,0.963114122018
MX2,2.0,0.710027574942,0.963114122018
PTGFRN,2.0,0.713816967967,0.963114122018
CCNB1,-2.0,0.713401867637,0.963114122018
CRMP1,2.0,0.705240261386,0.963114122018
PCIF1,2.0,0.705804074894,0.963114122018
VTCN1,2.0,0.713816967967,0.963114122018
WDR3,2.0,0.705514910208,0.963114122018
QSOX1,2.0,0.729050791808,0.963209510226
NUFIP2,2.0,0.755053178683,0.963209510226
DFFB,2.0,0.757294260738,0.963209510226
PDXDC1,2.0,0.795214971931,0.963209510226
PCOLCE,2.0,0.751000379188,0.963209510226
EIF3I,2.0,0.764780349674,0.963209510226
NOTCH2,2.0,0.757867369252,0.963209510226
RBM4B,2.0,0.72226424644,0.963209510226
NCLN,-2.0,0.770666436555,0.963209510226
RPL10,2.0,0.770292547508,0.963209510226
OPLAH,2.0,0.799267943859,0.963209510226
GNPAT,2.0,0.739939132963,0.963209510226
BSDC1,2.0,0.764780349674,0.963209510226
CPVL,2.0,0.737083891692,0.963209510226
EGLN1,2.0,0.739939132963,0.963209510226
CHD7,2.0,0.780609353169,0.963209510226
SAMD9,2.0,0.773262245989,0.963209510226
LRRC14,2.0,0.799267943859,0.963209510226
ATP5A1,-2.0,0.800775568725,0.963209510226
TJAP1,2.0,0.748270098823,0.963209510226
IRF6,2.0,0.802723135828,0.963209510226
PRC1,2.0,0.740905328303,0.963209510226
SNX21,2.0,0.754871287721,0.963209510226
ATP5C1,2.0,0.775702756436,0.963209510226
PYCRL,2.0,0.719984329098,0.963209510226
PSAP,2.0,0.739939517612,0.963209510226
LYAR,2.0,0.760019196236,0.963209510226
ARL6IP1,2.0,0.795214971931,0.963209510226
C1orf35,2.0,0.766727066037,0.963209510226
CDK6,2.0,0.773262245989,0.963209510226
EXOC8,2.0,0.739939132963,0.963209510226
PHYH,2.0,0.74207311502,0.963209510226
TPRG1L,2.0,0.757294260738,0.963209510226
ZNF800,2.0,0.758844329861,0.963209510226
MEGF6,2.0,0.757294260738,0.963209510226
LRCH4,2.0,0.751000379188,0.963209510226
KIAA1524,2.0,0.718748946779,0.963209510226
LRCH1,-2.0,0.722774292845,0.963209510226
TRAFD1,2.0,0.773442598111,0.963209510226
NOMO2,2.0,0.795214971931,0.963209510226
NOC2L,2.0,0.757294260738,0.963209510226
KPNA3,-2.0,0.767268508889,0.963209510226
GNB1,2.0,0.757294260738,0.963209510226
NUDT19,2.0,0.722780202625,0.963209510226
DNAJC21,2.0,0.723672535274,0.963209510226
OLFM4,-2.0,0.722774292845,0.963209510226
FAM213B,2.0,0.757294260738,0.963209510226
ATAD3A,2.0,0.757294260738,0.963209510226
MGMT,2.0,0.738894858065,0.963209510226
S100P,2.0,0.800463698028,0.963209510226
PIP5K1C,-2.0,0.770666436555,0.963209510226
FGFR1OP2,2.0,0.800675128623,0.963209510226
ZNF503,2.0,0.766101677063,0.963209510226
NUDT15,-2.0,0.722774292845,0.963209510226
SF3B4,2.0,0.79350476488,0.963209510226
RABIF,2.0,0.762840009354,0.963209510226
SDF4,2.0,0.757294260738,0.963209510226
CDK11B,2.0,0.757294260738,0.963209510226
NOL10,2.0,0.726742054202,0.963209510226
RAB2A,2.0,0.748216802308,0.963209510226
ACADM,2.0,0.801931210037,0.963209510226
UHRF1,-2.0,0.782373775417,0.963209510226
UHRF1,2.0,0.781816096965,0.963209510226
TNFAIP8L2,2.0,0.754433587141,0.963209510226
UXT,2.0,0.723652444474,0.963209510226
AES,-2.0,0.770666436555,0.963209510226
APEX1,2.0,0.783303155369,0.963209510226
CWC22,2.0,0.772127966569,0.963209510226
AGRN,2.0,0.757294260738,0.963209510226
URB2,2.0,0.76709488034,0.963209510226
SORBS3,-2.0,0.772944642276,0.963209510226
TAOK1,2.0,0.793480080839,0.963209510226
MTRR,2.0,0.78139865484,0.963209510226
PGLS,2.0,0.744787879711,0.963209510226
PUF60,2.0,0.799267943859,0.963209510226
ABCC10,2.0,0.748270098823,0.963209510226
NCOR2,2.0,0.741305416715,0.963209510226
ECD,2.0,0.739939517612,0.963209510226
RNASE4,2.0,0.726052291363,0.963209510226
ADAM17,2.0,0.801942808071,0.963209510226
ZNF318,2.0,0.748270098823,0.963209510226
PLVAP,2.0,0.747828725281,0.963209510226
LGALS9,2.0,0.7781535902,0.963209510226
HSPBP1,2.0,0.777584867916,0.963209510226
ESD,-2.0,0.722774292845,0.963209510226
CPSF1,2.0,0.799267943859,0.963209510226
WDR75,2.0,0.742775702484,0.963209510226
SDPR,2.0,0.785013446155,0.963209510226
PECR,2.0,0.742783210487,0.963209510226
SAMD9L,2.0,0.773262245989,0.963209510226
MRPL13,2.0,0.785433537314,0.963209510226
PARD3,2.0,0.798640455039,0.963209510226
GPATCH1,2.0,0.779785597255,0.963209510226
RPS15A,2.0,0.795214971931,0.963209510226
POLR1C,2.0,0.748270098823,0.963209510226
CPB2,-2.0,0.722774292845,0.963209510226
ADCK5,2.0,0.799267943859,0.963209510226
PARP10,2.0,0.799267943859,0.963209510226
STX18,2.0,0.760019196236,0.963209510226
MAEA,2.0,0.759862377419,0.963209510226
SEC11A,2.0,0.799930686129,0.963209510226
COMMD5,2.0,0.799267943859,0.963209510226
RER1,2.0,0.757294260738,0.963209510226
PRPF18,2.0,0.771361152277,0.963209510226
ASUN,2.0,0.800675128623,0.963209510226
FAM60A,2.0,0.739974061266,0.963209510226
TRIO,2.0,0.782158689822,0.963209510226
HSF1,2.0,0.799267943859,0.963209510226
FAM83H,2.0,0.799267943859,0.963209510226
IDH3B,2.0,0.771379444629,0.963209510226
UBR2,2.0,0.795584096123,0.963209510226
FNDC3A,-2.0,0.767268508889,0.963209510226
MAF1,2.0,0.799267943859,0.963209510226
TRAPPC9,2.0,0.780843386994,0.963209510226
OSGEP,2.0,0.783303155369,0.963209510226
EFR3A,2.0,0.740512892555,0.963209510226
BYSL,2.0,0.790663889711,0.963209510226
DENND3,2.0,0.768595340915,0.963209510226
OTUD7B,2.0,0.79350476488,0.963209510226
MCU,2.0,0.739939517612,0.963209510226
PPP6R1,2.0,0.777584867916,0.963209510226
SCRIB,2.0,0.799267943859,0.963209510226
RPL8,2.0,0.799267943859,0.963209510226
MAP3K4,-2.0,0.791412580339,0.963209510226
DGAT1,2.0,0.799267943859,0.963209510226
DNAJC9,2.0,0.739939517612,0.963209510226
ZNF592,2.0,0.799930686129,0.963209510226
MCAT,-2.0,0.744756628446,0.963209510226
BIN3,-2.0,0.772944642276,0.963209510226
DNAJB12,2.0,0.739939517612,0.963209510226
IDUA,2.0,0.759862377419,0.963209510226
VWA1,2.0,0.757294260738,0.963209510226
SHARPIN,2.0,0.799267943859,0.963209510226
MEF2D,2.0,0.747473725112,0.963209510226
GDAP1,2.0,0.758581605577,0.963209510226
SUGT1,-2.0,0.767268508889,0.963209510226
ABI3BP,2.0,0.776022746021,0.963209510226
CWF19L2,2.0,0.765609747093,0.963209510226
GDI1,2.0,0.755309295974,0.963209510226
NAA25,2.0,0.773442598111,0.963209510226
RERE,2.0,0.757294260738,0.963209510226
ISG15,2.0,0.757294260738,0.963209510226
MRPL20,2.0,0.757294260738,0.963209510226
ASCC1,2.0,0.739939517612,0.963209510226
POGZ,2.0,0.763773201943,0.963209510226
ROCK2,2.0,0.777109750785,0.963209510226
POP7,2.0,0.751000379188,0.963209510226
NOP56,2.0,0.771379444629,0.963209510226
AGFG2,2.0,0.751000379188,0.963209510226
ELMO2,2.0,0.751488425316,0.963209510226
BCL2L2,2.0,0.727293764169,0.963209510226
GPAA1,2.0,0.799267943859,0.963209510226
CKAP2,-2.0,0.767268508889,0.963209510226
CHRAC1,2.0,0.800969131376,0.963209510226
GAK,2.0,0.759862377419,0.963209510226
STAT1,2.0,0.740141531952,0.963209510226
SLC27A1,2.0,0.744787879711,0.963209510226
MICU1,2.0,0.739939517612,0.963209510226
LRPAP1,2.0,0.760019196236,0.963209510226
TSPO,-2.0,0.744756628446,0.963209510226
VPS72,2.0,0.754433587141,0.963209510226
PARD6B,2.0,0.734212562168,0.963209510226
VPS45,2.0,0.78397127358,0.963209510226
PDLIM2,-2.0,0.772944642276,0.963209510226
PTK7,2.0,0.789126575127,0.963209510226
MMP7,2.0,0.75386809107,0.963209510226
FAM50A,2.0,0.755309295974,0.963209510226
VCPIP1,2.0,0.735589194094,0.963209510226
VPS36,-2.0,0.767268508889,0.963209510226
TOMM70A,2.0,0.801291687323,0.963209510226
ZC3H13,-2.0,0.722774292845,0.963209510226
PEAK1,2.0,0.775012768743,0.963209510226
GTPBP3,2.0,0.747828725281,0.963209510226
ITIH2,2.0,0.775702756436,0.963209510226
ITIH5,2.0,0.775702756436,0.963209510226
DOHH,-2.0,0.770666436555,0.963209510226
C18orf25,-2.0,0.800775568725,0.963209510226
P4HA1,2.0,0.739939517612,0.963209510226
C8orf33,2.0,0.799267943859,0.963209510226
XRCC5,2.0,0.742783210487,0.963209510226
PLCB1,2.0,0.765768735355,0.963209510226
INTS6,-2.0,0.767268508889,0.963209510226
MRPL55,2.0,0.766727066037,0.963209510226
GPT,2.0,0.799267943859,0.963209510226
GLUD1,-2.0,0.737521662069,0.963209510226
UBL4A,2.0,0.755309295974,0.963209510226
MARCKSL1,2.0,0.764780349674,0.963209510226
SMG5,2.0,0.798361529199,0.963209510226
COX6C,2.0,0.797928140424,0.963209510226
TTLL12,-2.0,0.744756628446,0.963209510226
LRRC47,2.0,0.757294260738,0.963209510226
GPATCH2,2.0,0.771973934997,0.963209510226
ATP5I,2.0,0.759862377419,0.963209510226
C1orf198,2.0,0.739939132963,0.963209510226
ZC3H15,2.0,0.785013446155,0.963209510226
GNB2,2.0,0.751000379188,0.963209510226
PFKL,2.0,0.780501812164,0.963209510226
C8orf82,2.0,0.799267943859,0.963209510226
LOXL2,-2.0,0.772944642276,0.963209510226
PLAA,2.0,0.753561577733,0.963209510226
ECHDC3,2.0,0.74063336408,0.963209510226
SAMM50,-2.0,0.744756628446,0.963209510226
TBC1D23,2.0,0.801291687323,0.963209510226
NFIC,-2.0,0.770666436555,0.963209510226
SELENBP1,2.0,0.763773201943,0.963209510226
ABCC1,2.0,0.795214971931,0.963209510226
SGTA,-2.0,0.770666436555,0.963209510226
MYH11,2.0,0.795214971931,0.963209510226
ALG11,-2.0,0.767268508889,0.963209510226
ITGAV,2.0,0.785013446155,0.963209510226
PAPSS2,-2.0,0.737521662069,0.963209510226
SPRYD7,-2.0,0.767268508889,0.963209510226
CYC1,2.0,0.799267943859,0.963209510226
EPPK1,2.0,0.799267943859,0.963209510226
PSTPIP2,-2.0,0.800775568725,0.963209510226
KDM5B,2.0,0.762840009354,0.963209510226
FBLN1,-2.0,0.760622327219,0.963209510226
WARS2,2.0,0.726557825271,0.963209510226
NDE1,2.0,0.795214971931,0.963209510226
ARHGEF16,2.0,0.757294260738,0.963209510226
GUK1,2.0,0.766727066037,0.963209510226
BST2,2.0,0.747828725281,0.963209510226
SSU72,2.0,0.757294260738,0.963209510226
MYH15,2.0,0.718748946779,0.963209510226
NSL1,2.0,0.802723135828,0.963209510226
GLS,2.0,0.740141531952,0.963209510226
DCPS,2.0,0.764065085459,0.963209510226
PNP,2.0,0.783303155369,0.963209510226
IAH1,2.0,0.801942808071,0.963209510226
PSMB4,2.0,0.763773201943,0.963209510226
RNASEH2B,-2.0,0.767268508889,0.963209510226
C6orf132,2.0,0.790663889711,0.963209510226
GLRX3,2.0,0.738894858065,0.963209510226
BOP1,2.0,0.799267943859,0.963209510226
UPF2,2.0,0.74063336408,0.963209510226
HDAC1,2.0,0.764780349674,0.963209510226
MED4,-2.0,0.722774292845,0.963209510226
CAB39L,-2.0,0.767268508889,0.963209510226
VPS28,2.0,0.799267943859,0.963209510226
PLEC,2.0,0.799267943859,0.963209510226
SPOCK2,2.0,0.739939517612,0.963209510226
G6PD,2.0,0.755309295974,0.963209510226
IBA57,2.0,0.766727066037,0.963209510226
YIPF3,2.0,0.748270098823,0.963209510226
ANXA7,2.0,0.739939517612,0.963209510226
LCP1,-2.0,0.722774292845,0.963209510226
DIEXF,2.0,0.802723135828,0.963209510226
AKR1C2,2.0,0.792670367954,0.963209510226
AKR1C3,2.0,0.792670367954,0.963209510226
GIGYF1,2.0,0.751000379188,0.963209510226
ARAF,2.0,0.723652444474,0.963209510226
KIN,2.0,0.775702756436,0.963209510226
LAGE3,2.0,0.755309295974,0.963209510226
SPEF2,2.0,0.723672535274,0.963209510226
SEPHS1,2.0,0.74207311502,0.963209510226
MINPP1,-2.0,0.737521662069,0.963209510226
PTPRS,-2.0,0.782373775417,0.963209510226
MED20,2.0,0.790663889711,0.963209510226
GALNT2,2.0,0.76709488034,0.963209510226
TIMP1,2.0,0.723652444474,0.963209510226
EPHB4,2.0,0.751000379188,0.963209510226
ATP6AP1,2.0,0.755309295974,0.963209510226
ANG,2.0,0.726052291363,0.963209510226
EXOSC4,2.0,0.799267943859,0.963209510226
NADK,2.0,0.757294260738,0.963209510226
THOP1,-2.0,0.770666436555,0.963209510226
CPSF3L,2.0,0.757294260738,0.963209510226
IFT74,2.0,0.753561577733,0.963209510226
SEPT7,2.0,0.789792016019,0.963209510226
CFP,2.0,0.723652444474,0.963209510226
CTBP1,2.0,0.792112529416,0.963209510226
PARVB,-2.0,0.744756628446,0.963209510226
MTMR2,2.0,0.721369040435,0.963209510226
TSTA3,2.0,0.799267943859,0.963209510226
NRBP2,2.0,0.779050808063,0.963209510226
PARVG,-2.0,0.744756628446,0.963209510226
HMG20A,2.0,0.775012768743,0.963209510226
BRIX1,2.0,0.799787419738,0.963209510226
FILIP1L,2.0,0.780307548514,0.963209510226
CYHR1,2.0,0.799267943859,0.963209510226
COG2,2.0,0.739939132963,0.963209510226
SUCLA2,-2.0,0.722774292845,0.963209510226
TMEM55B,2.0,0.783303155369,0.963209510226
GNA11,-2.0,0.770666436555,0.963209510226
PTK2,2.0,0.800969131376,0.963209510226
C1orf174,2.0,0.757294260738,0.963209510226
ABCB10,2.0,0.76709488034,0.963209510226
PDIA6,2.0,0.726742054202,0.963209510226
FN1,2.0,0.742783210487,0.963209510226
LETM1,2.0,0.739200438793,0.963209510226
FKBP8,2.0,0.722147849454,0.963209510226
RFX5,2.0,0.763773201943,0.963209510226
RAD1,2.0,0.799787419738,0.963209510226
ATXN10,-2.0,0.760622327219,0.963209510226
HAUS1,-2.0,0.800775568725,0.963209510226
AGT,2.0,0.739939132963,0.963209510226
SPTBN2,2.0,0.72226424644,0.963209510226
NIT2,2.0,0.801291687323,0.963209510226
PANK4,2.0,0.757294260738,0.963209510226
TMX3,-2.0,0.747811978358,0.963209510226
XPO7,-2.0,0.74366360733,0.963209510226
TMX4,2.0,0.765768735355,0.963209510226
MRPS16,2.0,0.739939517612,0.963209510226
RABGGTB,2.0,0.801931210037,0.963209510226
RRM2,2.0,0.801942808071,0.963209510226
TSSC1,2.0,0.804220870206,0.963608122381
TRAPPC12,2.0,0.804220870206,0.963608122381
ADI1,2.0,0.804220870206,0.963608122381
RPS7,2.0,0.804220870206,0.963608122381
AASDHPPT,2.0,0.806673745297,0.964030044566
F8A1,2.0,0.808752876182,0.964030044566
MPP1,2.0,0.808752876182,0.964030044566
CLIC2,2.0,0.808752876182,0.964030044566
NFIB,2.0,0.80982021887,0.964030044566
LSS,2.0,0.809363022867,0.964030044566
GSDMD,2.0,0.808288244577,0.964030044566
TMLHE,2.0,0.808752876182,0.964030044566
CCDC6,2.0,0.806529136048,0.964030044566
CHMP7,-2.0,0.806071318192,0.964030044566
CD180,-2.0,0.80953309165,0.964030044566
BRCC3,2.0,0.808752876182,0.964030044566
FUNDC2,2.0,0.808752876182,0.964030044566
SAFB2,-2.0,0.808323475468,0.964030044566
DKC1,2.0,0.808752876182,0.964030044566
COL6A2,2.0,0.809363022867,0.964030044566
VBP1,2.0,0.808752876182,0.964030044566
CSNK1A1,2.0,0.80639504919,0.964030044566
EXOSC5,2.0,0.81132111685,0.965121918498
BCKDHA,2.0,0.81132111685,0.965121918498
CBX8,2.0,0.811800538145,0.9653449765
TSNAX,2.0,0.813112720294,0.965371143178
ANP32E,2.0,0.813434465552,0.965371143178
MUC16,2.0,0.812838976285,0.965371143178
MRPS21,2.0,0.813434465552,0.965371143178
EIF3E,2.0,0.813574047788,0.965371143178
PRPF3,2.0,0.813434465552,0.965371143178
NUP155,2.0,0.814150256774,0.965708356942
COX20,2.0,0.8163762672,0.968001547375
COL6A1,2.0,0.816691445482,0.968028175702
HUWE1,2.0,0.81743978595,0.968568030146
STK3,2.0,0.817849547876,0.968706466628
SRSF6,2.0,0.819018782181,0.969396962303
IFT52,2.0,0.819018782181,0.969396962303
NLRP2,2.0,0.821173074655,0.970557311609
EPS8L1,2.0,0.821173074655,0.970557311609
RDH13,2.0,0.821173074655,0.970557311609
PPP1R12C,2.0,0.821173074655,0.970557311609
CSTF3,2.0,0.831161787849,0.977934194002
PRUNE,2.0,0.831258850722,0.977934194002
CD59,2.0,0.831161787849,0.977934194002
SLC25A13,2.0,0.828390702475,0.977934194002
ANXA9,2.0,0.831258850722,0.977934194002
ACTA1,2.0,0.830473366074,0.977934194002
COPE,2.0,0.831000128426,0.977934194002
TTC38,-2.0,0.829191818692,0.977934194002
UPF1,2.0,0.831000128426,0.977934194002
NUP133,2.0,0.830473366074,0.977934194002
CERS2,2.0,0.831258850722,0.977934194002
FBXO3,2.0,0.831161787849,0.977934194002
EEF1D,2.0,0.828637382827,0.977934194002
SMAD4,-2.0,0.833732825919,0.980495894493
MED10,2.0,0.835165508193,0.981482706323
NSUN2,2.0,0.835165508193,0.981482706323
NAT10,2.0,0.835770906771,0.981496586893
CAT,2.0,0.835770906771,0.981496586893
VAMP7,2.0,0.836618168765,0.981732040493
NDUFS8,2.0,0.837158861261,0.981732040493
TCIRG1,2.0,0.837158861261,0.981732040493
DAP,2.0,0.836540786928,0.981732040493
ITPR1,2.0,0.837607481933,0.981909940713
MLLT1,-2.0,0.842247220474,0.983431547816
CLPP,-2.0,0.842247220474,0.983431547816
NUP35,2.0,0.83921544416,0.983431547816
ALKBH7,-2.0,0.842247220474,0.983431547816
BICD1,2.0,0.842049492992,0.983431547816
KHSRP,-2.0,0.842247220474,0.983431547816
GTF2F1,-2.0,0.842247220474,0.983431547816
PAFAH1B2,2.0,0.842474017225,0.983431547816
TAGLN,2.0,0.842474017225,0.983431547816
RNF214,2.0,0.842474017225,0.983431547816
RPS28,2.0,0.839909117661,0.983431547816
NID1,2.0,0.840001837119,0.983431547816
GPCPD1,2.0,0.853632835918,0.984073841438
HDAC6,2.0,0.85403444963,0.984073841438
MED17,2.0,0.845892533467,0.984073841438
RPN2,2.0,0.85128916245,0.984073841438
RPL36,2.0,0.853235340336,0.984073841438
RRS1,2.0,0.845784487343,0.984073841438
EHD4,-2.0,0.84982994918,0.984073841438
TARS,2.0,0.850754819219,0.984073841438
DOCK1,2.0,0.852348853495,0.984073841438
S100A13,2.0,0.853149989539,0.984073841438
C19orf70,2.0,0.853235340336,0.984073841438
VPS39,-2.0,0.84982994918,0.984073841438
S100A14,2.0,0.853149989539,0.984073841438
SAFB2,2.0,0.853235340336,0.984073841438
ZFR,2.0,0.850754819219,0.984073841438
SAFB,2.0,0.853235340336,0.984073841438
CDKN2A,2.0,0.844072384626,0.984073841438
NFRKB,2.0,0.853935556588,0.984073841438
DNTTIP1,2.0,0.853166629784,0.984073841438
LONP1,2.0,0.853235340336,0.984073841438
MGA,-2.0,0.84982994918,0.984073841438
SPTBN5,-2.0,0.84982994918,0.984073841438
GOLPH3,2.0,0.850754819219,0.984073841438
CHTOP,2.0,0.853149989539,0.984073841438
UBE2C,2.0,0.853166629784,0.984073841438
MTAP,2.0,0.844072384626,0.984073841438
CD47,2.0,0.850595791033,0.984073841438
SEPT9,2.0,0.852046607306,0.984073841438
PREP,2.0,0.846811738543,0.984073841438
SUB1,2.0,0.850754819219,0.984073841438
WDR13,2.0,0.85403444963,0.984073841438
PKP2,2.0,0.845925895347,0.984073841438
S100A1,2.0,0.853149989539,0.984073841438
CRTC1,2.0,0.846899153173,0.984073841438
ATM,2.0,0.845446210853,0.984073841438
WAS,2.0,0.85403444963,0.984073841438
MTMR12,2.0,0.850754819219,0.984073841438
ELMO1,2.0,0.854616885876,0.984401965026
TTF2,2.0,0.888102864248,0.984483376698
KHDRBS1,2.0,0.929273722203,0.984483376698
CXXC1,-2.0,0.900105975584,0.984483376698
CNOT7,-2.0,0.888620560938,0.984483376698
COMP,2.0,0.909309477151,0.984483376698
TBCE,2.0,0.895934830256,0.984483376698
ITGB8,2.0,0.927884230574,0.984483376698
FKBP7,2.0,0.918152266013,0.984483376698
TARS2,2.0,0.8691850404,0.984483376698
TSC22D4,2.0,0.897212434427,0.984483376698
PEX11B,2.0,0.861870368608,0.984483376698
ST14,2.0,0.877314664812,0.984483376698
RBM8A,2.0,0.861870368608,0.984483376698
RPP14,2.0,0.938065680427,0.984483376698
BOD1,2.0,0.910793421401,0.984483376698
CNOT2,2.0,0.898472750277,0.984483376698
ALG12,-2.0,0.914638408838,0.984483376698
PCNT,2.0,0.871288531187,0.984483376698
CCT2,2.0,0.927889493477,0.984483376698
ME2,-2.0,0.900105975584,0.984483376698
CCT3,2.0,0.886279073306,0.984483376698
RTN4IP1,2.0,0.889179497505,0.984483376698
GLDC,2.0,0.896094286095,0.984483376698
CCT5,2.0,0.887133957785,0.984483376698
GPR89A,2.0,0.861870368608,0.984483376698
RAB3IP,2.0,0.933853947352,0.984483376698
TMEM199,2.0,0.874164219984,0.984483376698
THSD4,2.0,0.91183457,0.984483376698
DCTN6,-2.0,0.902886229088,0.984483376698
APLP2,2.0,0.901918252166,0.984483376698
