protein,type,meas,coef,wald,fdr
AKIRIN1,2.0,16.0,1.23162553709,1.42867931281e-14,3.7058281135301814e-13
FOXK2,2.0,13.0,1.01962315911,1.44939137647e-14,3.7480907485438276e-13
ZNF691,2.0,13.0,0.923143700974,1.5734129805e-14,4.056440395317607e-13
G3BP2,2.0,6.0,1.69068324421,1.63623328623e-14,4.1929095872456176e-13
ZNF44,2.0,17.0,1.38068943224,1.63220689137e-14,4.1929095872456176e-13
WDR53,2.0,28.0,0.868248814457,1.65866210995e-14,4.2375819326996496e-13
COG1,2.0,10.0,1.23748833806,1.8935093617e-14,4.7978516490940471e-13
GSK3A,2.0,6.0,1.51591951703,1.88478793097e-14,4.7978516490940471e-13
GSDMD,2.0,72.0,0.828980936946,1.89493079751e-14,4.7978516490940471e-13
EIF3K,2.0,16.0,1.22994149453,1.90744798374e-14,4.8151707732301395e-13
DNAJB11,2.0,35.0,0.77307235447,2.13313738505e-14,5.3689232344210384e-13
PARP2,2.0,9.0,1.35161344686,2.38076411202e-14,5.9744500586138716e-13
PAK2,2.0,28.0,0.686594437195,2.43916993473e-14,6.1029614709068213e-13
DEDD,2.0,21.0,0.61455097567,2.52802365579e-14,6.3066754848227269e-13
CISD3,2.0,8.0,1.91946340667,2.5620111429e-14,6.3727209718660502e-13
MFSD3,2.0,70.0,0.899402305194,2.61964731388e-14,6.4970317299220118e-13
ZNF517,2.0,70.0,0.752374332565,2.64039584095e-14,6.5293986947223113e-13
AP3M2,2.0,17.0,1.17484174464,2.71858023616e-14,6.703196966015079e-13
GTPBP3,2.0,15.0,1.3914032783,2.95594785117e-14,7.2673477314855351e-13
DEXI,2.0,8.0,1.57875476014,3.0640959464e-14,7.5114629529884497e-13
CCDC47,2.0,14.0,1.11148520486,3.1578856439e-14,7.7190737843131299e-13
FAM104A,2.0,10.0,0.947228335713,3.55683044734e-14,8.6692631765361604e-13
PPME1,2.0,17.0,0.927325238525,3.59149113726e-14,8.728661268253088e-13
MRPL4,2.0,15.0,1.29290728787,3.61116889171e-14,8.7390557427183946e-13
MTDH,2.0,45.0,0.670665716875,3.61637416375e-14,8.7390557427183946e-13
ZNF557,2.0,7.0,1.62536099205,3.72977205841e-14,8.9874791475555198e-13
GRSF1,2.0,5.0,1.46201076343,3.91212341706e-14,9.4001787035422698e-13
TMED1,2.0,17.0,0.985017459778,3.98808308556e-14,9.5287100652693116e-13
RNF114,2.0,17.0,0.901471526074,3.97739807019e-14,9.5287100652693116e-13
UBAP2L,2.0,24.0,0.59503677402,4.20170576088e-14,1.0010918051621038e-12
CLPTM1L,2.0,25.0,0.724064350328,4.27252864934e-14,1.0151145099087789e-12
LARP4B,2.0,16.0,0.845414491895,4.32370793532e-14,1.0244047683628462e-12
FAM210B,2.0,22.0,1.09954166963,4.433100062e-14,1.0444876312736532e-12
ARNT,2.0,33.0,0.544196854955,4.43218697746e-14,1.0444876312736532e-12
LYSMD1,2.0,33.0,0.667583523786,4.46347763094e-14,1.0487317802121039e-12
NFYC,2.0,19.0,0.831332942968,4.73231202135e-14,1.1088251537319672e-12
UBXN2B,2.0,25.0,0.886912708056,4.90269305193e-14,1.1455824370917216e-12
MRPL9,2.0,28.0,0.626626339304,4.95041081849e-14,1.1535545209459216e-12
SLC35E1,2.0,19.0,0.918008563072,5.23592476472e-14,1.2167428453257612e-12
FBXL12,2.0,12.0,1.16230876724,5.44442716069e-14,1.2548812819835274e-12
PDXDC1,2.0,7.0,1.55484038816,5.43090513105e-14,1.2548812819835274e-12
PRKCSH,2.0,14.0,1.13807247596,5.4362345678e-14,1.2548812819835274e-12
PSMD12,2.0,16.0,0.950713455566,5.46360380537e-14,1.2558885495170257e-12
CEBPG,2.0,17.0,1.05112672735,5.52092391109e-14,1.2656345030784323e-12
TOX4,2.0,7.0,1.19769719484,6.78393976358e-14,1.5484182096763283e-12
TEX2,2.0,14.0,1.16604517036,6.80924301119e-14,1.5484182096763283e-12
STK3,2.0,49.0,0.76302968422,6.80204712856e-14,1.5484182096763283e-12
DPY19L3,2.0,19.0,1.10599802118,6.83950022693e-14,1.5511401316800029e-12
ERGIC3,2.0,15.0,1.17258838786,7.22806368809e-14,1.6348916320627351e-12
ECH1,2.0,16.0,1.35392628516,7.31816456958e-14,1.6508689329576065e-12
TPD52L2,2.0,21.0,0.774836672361,7.44813987689e-14,1.6757326906043492e-12
PRKAR1A,2.0,15.0,0.926101413953,7.81215247322e-14,1.7529808803664354e-12
BPTF,2.0,15.0,1.01294718861,7.98383897524e-14,1.7867789495504322e-12
FDX1L,2.0,15.0,1.2490991139,8.72831576129e-14,1.9482519549271734e-12
RNF4,2.0,10.0,0.996304094653,9.04156125178e-14,2.0128746072852873e-12
INTS8,2.0,41.0,0.66937640479,9.06803925695e-14,2.0134845282048695e-12
RAB6A,2.0,18.0,0.961555392227,9.10891216538e-14,2.0172791902557126e-12
ZNF653,2.0,14.0,1.17724890817,9.2050895339e-14,2.0332700371492571e-12
OPA1,2.0,30.0,0.783227902012,9.27837865784e-14,2.0441352669035532e-12
DUSP12,2.0,20.0,0.721704954306,9.34282279033e-14,2.0530005934603563e-12
VPS53,2.0,6.0,1.61393196429,9.47345826818e-14,2.0763274684935945e-12
ZNF607,2.0,15.0,1.33276728389,9.73811744652e-14,2.1288327881790639e-12
LRRC28,2.0,15.0,1.14715564782,9.79416221013e-14,2.1355805621172024e-12
WDR83OS,2.0,17.0,1.18132202706,9.87288409e-14,2.1362704809025294e-12
TRAPPC9,2.0,72.0,0.610008099706,9.84206080192e-14,2.1362704809025294e-12
PYGO2,2.0,25.0,0.573696637925,9.86929676865e-14,2.1362704809025294e-12
TYK2,2.0,19.0,1.03876864592,9.92119202743e-14,2.1412608340124843e-12
EPS15L1,2.0,18.0,0.852837546947,1.00343869722e-13,2.1601946776287131e-12
PLD3,2.0,12.0,1.40029428625,1.0937044749e-13,2.3485573053466365e-12
TGS1,2.0,24.0,0.853502968925,1.1235036106e-13,2.406453945731826e-12
APEX1,2.0,8.0,1.30710495349,1.14840348328e-13,2.4507293522055806e-12
VMP1,2.0,16.0,1.24195458305,1.14995317399e-13,2.4507293522055806e-12
PSMB4,2.0,33.0,0.676778575823,1.22006204045e-13,2.5936256208208901e-12
GDI2,2.0,17.0,0.851662259463,1.27566346879e-13,2.705044385571998e-12
CDC123,2.0,12.0,1.03170143576,1.3062158647e-13,2.7629234325129298e-12
ZNF45,2.0,6.0,1.83677547072,1.33425705167e-13,2.8152159980789969e-12
APH1A,2.0,27.0,0.627915630368,1.43818066742e-13,3.0269599059629413e-12
SPINT2,2.0,18.0,1.28464815483,1.50594257626e-13,3.1617338940150824e-12
ASNA1,2.0,17.0,1.117151211,1.55368369247e-13,3.2539123653247648e-12
ANO8,2.0,15.0,1.61985868482,1.77868866452e-13,3.7159697666234435e-12
FBL,2.0,17.0,1.24453403467,1.85648911472e-13,3.8689780518587492e-12
PIGS,2.0,9.0,1.64433242048,1.91282281351e-13,3.9766086039701147e-12
C19orf44,2.0,18.0,1.13532671678,1.94996974809e-13,4.0439225924855115e-12
UNK,2.0,15.0,0.920771261629,2.03944545572e-13,4.2191649647408331e-12
FBXO25,-2.0,37.0,-0.904664455767,2.06924681978e-13,4.2704018309948625e-12
H3F3B,2.0,14.0,1.02710573311,2.10607140721e-13,4.3358489504740385e-12
RHPN1,2.0,72.0,0.942683282836,2.28174041919e-13,4.6861312919032814e-12
CHCHD7,2.0,22.0,1.09202818915,2.35319107246e-13,4.8211996803306018e-12
DVL3,2.0,36.0,0.614075023111,2.39478819127e-13,4.8946008285107527e-12
ERLIN2,2.0,10.0,1.4833018262,2.421012756e-13,4.9363053356813284e-12
KAT6A,2.0,18.0,1.0924365815,2.54680079856e-13,5.1803271878661054e-12
PPCDC,2.0,5.0,1.68097627136,2.80533273552e-13,5.6925436035166557e-12
KLLN,-2.0,10.0,-1.78259230953,2.8414954346e-13,5.7521633117600004e-12
METTL2A,2.0,14.0,0.959248709242,2.89755037126e-13,5.8516719640515216e-12
LITAF,2.0,8.0,1.78392592204,3.00699975495e-13,6.0582831167376989e-12
ERMAP,2.0,13.0,1.25121584075,3.09087253334e-13,6.2125073051653489e-12
SCRIB,2.0,70.0,0.772640886085,3.23449004686e-13,6.4858025005786503e-12
CEP95,2.0,14.0,1.13042006495,3.2451126764e-13,6.4917560663235959e-12
SNRPA1,2.0,14.0,1.22097647679,3.3276800864e-13,6.6412664688960743e-12
PSMD2,2.0,35.0,0.666992473014,3.67917844046e-13,7.325537918305208e-12
TSPAN14,2.0,8.0,1.11743796477,3.91046924842e-13,7.7678220527176881e-12
YIPF2,2.0,17.0,1.01343993113,3.98381824891e-13,7.8668986026520953e-12
HMG20A,2.0,5.0,1.43238104471,3.98209896251e-13,7.8668986026520953e-12
PIP5K1A,2.0,34.0,0.585243984833,3.98817071344e-13,7.8668986026520953e-12
DLG1,2.0,28.0,0.841740710379,4.13178515123e-13,8.1312764855453327e-12
CCND1,2.0,29.0,1.76198435238,4.23104835991e-13,8.3073500436898868e-12
CARM1,2.0,18.0,0.939634782479,4.36996383895e-13,8.5602848226236695e-12
RNF169,2.0,19.0,1.00079089896,4.88473610436e-13,9.5466201928972158e-12
MED13,2.0,14.0,1.08998007635,4.90333245911e-13,9.5609346938342915e-12
KPNA4,2.0,24.0,0.607433402027,4.97694049357e-13,9.6822039602062616e-12
RAB8A,2.0,17.0,0.730190141922,5.3712174567e-13,1.0425324134483338e-11
TECR,2.0,20.0,0.999000758443,5.3976155093e-13,1.0452642636961757e-11
AZIN1,2.0,49.0,0.699510046418,5.43510743775e-13,1.0501271363775187e-11
TRAPPC8,2.0,12.0,1.18067263176,5.47635314878e-13,1.0556915319987147e-11
NUP205,2.0,17.0,0.903356712816,5.53514308864e-13,1.0646050720606285e-11
PDCD2L,2.0,18.0,0.995206838865,5.56753943597e-13,1.0684133370117422e-11
DNAJB1,2.0,20.0,0.916539063857,5.72195148853e-13,1.095566422701736e-11
CHTOP,2.0,28.0,0.441647862031,6.02930604034e-13,1.1518147259946174e-11
DDX42,2.0,15.0,0.782626656788,6.16807659877e-13,1.1756769822639537e-11
C1orf109,2.0,14.0,1.11624698722,6.37644658777e-13,1.212668608912096e-11
MYNN,2.0,42.0,0.70118899447,6.6957107482e-13,1.2677013072816567e-11
TAF4B,2.0,13.0,1.7785624374,6.68858007058e-13,1.2677013072816567e-11
DYRK1B,2.0,17.0,1.40003561981,6.73772573867e-13,1.2728149157110369e-11
ATAD1,-2.0,9.0,-1.29892828155,6.75514279007e-13,1.2732693587858439e-11
PIN1,2.0,11.0,1.24937086672,6.95151979504e-13,1.3073789556871042e-11
WBP2,2.0,16.0,1.08008259257,6.96843551553e-13,1.307660841653453e-11
C17orf80,2.0,10.0,1.12555009309,7.04833670877e-13,1.3174141050174395e-11
EIF6,2.0,15.0,1.15547566748,7.05147375239e-13,1.3174141050174395e-11
SYNRG,2.0,7.0,1.3822248086,7.11802525764e-13,1.3269250601157971e-11
ZNF180,2.0,7.0,1.55596410308,7.13764287016e-13,1.3276641847519912e-11
B4GALT3,2.0,20.0,0.789118392286,7.44794226819e-13,1.3823511229487197e-11
ANXA7,2.0,6.0,1.2286645049,7.54782264662e-13,1.3978303862142425e-11
DAP3,2.0,26.0,0.575118853157,8.05328518135e-13,1.4881909566065373e-11
KRT10,2.0,5.0,2.18747763518,8.14641206735e-13,1.5021275468536599e-11
PPP2R5D,2.0,9.0,1.15721906815,8.38013289772e-13,1.5418717405301688e-11
PPP6R3,2.0,14.0,0.756181243179,8.48895802853e-13,1.5585138960606809e-11
ABCF2,2.0,15.0,0.900328911281,8.60424610868e-13,1.5762681532142118e-11
IMPAD1,2.0,21.0,0.817975771754,8.62789779467e-13,1.5771945925511271e-11
PABPC1,2.0,53.0,0.687619059855,8.84089505185e-13,1.6126553081671391e-11
PHC3,2.0,40.0,0.681033804659,9.16310805092e-13,1.6678429718434333e-11
ZC3HC1,2.0,17.0,0.747295847106,9.31900139106e-13,1.6925860770665644e-11
TTF2,2.0,6.0,1.73038295687,9.41411524491e-13,1.7062078099858463e-11
HOOK2,2.0,18.0,1.19281531716,9.56040659202e-13,1.7290270514617038e-11
MRI1,2.0,23.0,1.10873975199,9.62254556288e-13,1.736562371582701e-11
COIL,2.0,9.0,1.30072732876,1.02177169549e-12,1.8400567985411608e-11
TAF5L,2.0,22.0,0.611457259953,1.06300329554e-12,1.9102529561017605e-11
BYSL,2.0,10.0,1.26580478529,1.15875061814e-12,2.0779117850010532e-11
RNF8,2.0,10.0,1.11991432427,1.1703020299e-12,2.094198695698659e-11
GNPAT,2.0,22.0,0.714536673292,1.18540557572e-12,2.1167600196357272e-11
GGA3,2.0,13.0,1.03382522392,1.24771563836e-12,2.2233453875164371e-11
MRFAP1,2.0,11.0,1.03586878322,1.26014565571e-12,2.2407873064506876e-11
USF2,2.0,16.0,0.898032003272,1.2716721191e-12,2.2565529109288495e-11
CUL1,2.0,14.0,0.80333714806,1.43411652279e-12,2.5394940180127022e-11
EEF1D,2.0,71.0,0.740809722019,1.50259358044e-12,2.6552080727772984e-11
PRKAG2,2.0,14.0,1.2701558672,1.50901208478e-12,2.6610063415967074e-11
ZNF572,2.0,77.0,1.0921302939,1.55255213826e-12,2.732105235828205e-11
PTDSS1,2.0,42.0,0.675466081404,1.57281741301e-12,2.7620367074827126e-11
SLC25A44,2.0,24.0,0.557374343688,1.61024878674e-12,2.8219277291552909e-11
DDHD2,2.0,12.0,1.36489668157,1.64936265929e-12,2.8845142424909507e-11
SMARCA4,2.0,17.0,1.14527427375,1.70850671087e-12,2.9818012184302176e-11
ITPKC,2.0,7.0,1.62562306518,1.71232075929e-12,2.9823212895930843e-11
UCP2,2.0,19.0,1.71915341261,1.724816567e-12,2.9979291232225904e-11
PRMT5,2.0,7.0,1.51310384534,1.77625221358e-12,3.0810166207727935e-11
ENSA,2.0,31.0,0.596633250626,1.95899343607e-12,3.3910576173021981e-11
ZNF709,2.0,18.0,1.39750060067,1.97492100386e-12,3.4116659785667815e-11
STX16,2.0,22.0,0.857980262514,2.00273583917e-12,3.4526840219119634e-11
CTBP1,2.0,14.0,0.993268518642,2.04330572517e-12,3.5154805600246614e-11
FBXO45,2.0,28.0,0.864744362319,2.05189602518e-12,3.5231137825077585e-11
SEPHS1,2.0,9.0,1.26606601278,2.0861540893e-12,3.5746987849447156e-11
ZFP41,2.0,71.0,0.774107170793,2.09719766946e-12,3.5863771436221695e-11
TNFAIP1,2.0,10.0,1.21773949246,2.15872460951e-12,3.68416542009956e-11
SF3B4,2.0,26.0,0.626149626308,2.1699425293e-12,3.6958740027143044e-11
DHCR7,2.0,18.0,1.466835326,2.21440733469e-12,3.7640486999717933e-11
NUBP1,2.0,8.0,1.25351296561,2.31001988823e-12,3.918717738390244e-11
TRIT1,2.0,16.0,1.04909914634,2.4379525735e-12,4.1274877701529668e-11
SNX29,2.0,7.0,1.56442067791,2.47729401545e-12,4.1857386133504225e-11
AP2M1,2.0,36.0,0.614672271503,2.580562667e-12,4.3515571653041191e-11
ANKRD17,2.0,6.0,1.40238779309,2.62694966411e-12,4.4209894942383716e-11
VPS8,2.0,35.0,0.583555491315,2.64289881257e-12,4.4390233125207938e-11
ZNF440,2.0,14.0,1.36721907974,2.67564885749e-12,4.4851489346384814e-11
SNIP1,2.0,13.0,0.949999891746,2.71189621745e-12,4.5369435338036344e-11
SLC44A2,2.0,18.0,1.14306275271,2.83555963397e-12,4.7344914990751101e-11
SCAMP3,2.0,27.0,0.621882613618,2.8452638809e-12,4.7413611469204294e-11
NLK,2.0,9.0,1.25862955931,2.90150495008e-12,4.8256009777634232e-11
NOM1,2.0,16.0,0.891341331004,2.91172832837e-12,4.8331271391813788e-11
ATP6V1H,2.0,20.0,0.807291690862,3.0744970134e-12,5.0933366538451381e-11
USP36,2.0,11.0,1.19756836778,3.10561126059e-12,5.1248627845027209e-11
MLLT4,-2.0,8.0,-2.00733178897,3.10101687674e-12,5.1248627845027209e-11
ZNF526,2.0,6.0,1.40725898168,3.20184331129e-12,5.2734048478405186e-11
C1orf50,2.0,13.0,1.08846617792,3.27361608496e-12,5.3707566020626949e-11
UBE3C,2.0,16.0,0.834039700818,3.27295070501e-12,5.3707566020626949e-11
PGLS,2.0,15.0,1.12547393821,3.45267764513e-12,5.6535930088755454e-11
C7orf49,2.0,17.0,0.739303385196,3.47625513503e-12,5.6812323806095694e-11
RNFT1,2.0,16.0,1.28119578345,3.7143825834e-12,6.0587294369928879e-11
YRDC,2.0,15.0,1.03522924278,3.79749852305e-12,6.1783677321919038e-11
ARMC7,2.0,12.0,1.10132760122,3.80229657652e-12,6.1783677321919038e-11
USE1,2.0,16.0,1.13555074174,3.83803056713e-12,6.2245076998831245e-11
CAP1,2.0,17.0,0.909855620468,3.85379053495e-12,6.2381395644045804e-11
CPSF1,2.0,70.0,0.660386330552,3.97045665851e-12,6.4147454052373919e-11
KIAA0100,2.0,9.0,1.61438954032,4.04116581173e-12,6.5165719420393049e-11
SHKBP1,2.0,9.0,1.36742315688,4.20235717897e-12,6.7636420478288496e-11
HN1,2.0,12.0,1.52963717551,4.34911781824e-12,6.9733870197124648e-11
PPIF,2.0,8.0,1.56913359301,4.34331600801e-12,6.9733870197124648e-11
CRK,2.0,5.0,1.52260653483,4.66703876468e-12,7.4690231701949035e-11
KEAP1,2.0,17.0,0.880220570586,4.98891211563e-12,7.9691059444055467e-11
MAPKAP1,2.0,5.0,1.16714422006,5.06651109643e-12,8.0778472029966402e-11
RBM42,2.0,14.0,0.986495715949,5.22995833459e-12,8.3227967343397455e-11
AATF,2.0,7.0,1.28824701071,5.53977679152e-12,8.7993233606159772e-11
TMEM68,2.0,24.0,0.955716571309,5.55981053294e-12,8.8146379327792572e-11
JMJD6,2.0,13.0,0.950643399729,5.64891310552e-12,8.939194209140268e-11
RNF19A,2.0,52.0,0.677767679363,5.88541741724e-12,9.2961099689014026e-11
POGK,2.0,16.0,0.779090514424,5.97161338343e-12,9.4147257840630316e-11
MIF4GD,2.0,13.0,1.20567915426,6.12590717934e-12,9.6400639508583507e-11
TBC1D22B,2.0,10.0,1.01885151286,6.2322062773e-12,9.7891803044610443e-11
RPL7L1,2.0,9.0,1.20529824914,6.46610795767e-12,1.013780548926626e-10
RPL30,2.0,46.0,0.785076253877,6.80646745204e-12,1.0651744820708313e-10
GATAD2B,2.0,27.0,0.584977918759,6.82809915942e-12,1.0665918429134704e-10
METTL2B,2.0,14.0,0.920994733,6.868093049e-12,1.070867008117635e-10
C19orf53,2.0,23.0,0.998667673392,7.14580527915e-12,1.1121233096842311e-10
SLC25A19,2.0,13.0,1.17995788772,7.1749761902e-12,1.1146180960674807e-10
STAU2,2.0,26.0,0.815273992556,7.37272896966e-12,1.1432447371231285e-10
AKT2,2.0,14.0,1.1086827383,7.67435835921e-12,1.1878450292481595e-10
YWHAE,2.0,6.0,1.6442732782,7.8962046151e-12,1.2199564215897891e-10
OS9,2.0,5.0,1.48538264736,7.95434360862e-12,1.2267044088778389e-10
VCPIP1,2.0,21.0,0.85897393288,8.03646737254e-12,1.2371200772035192e-10
DLG5,2.0,12.0,1.3995277552,8.07608965881e-12,1.2409672551822951e-10
YTHDF1,2.0,19.0,0.706450667886,8.09810546104e-12,1.2421000094126847e-10
MRPL21,2.0,18.0,1.07651332483,8.52417357764e-12,1.3050909798837429e-10
MAL2,2.0,69.0,0.83845008893,8.85653106073e-12,1.3535332694972217e-10
IL17RA,2.0,5.0,1.58078570005,9.15847964125e-12,1.3971623078607185e-10
ZMPSTE24,2.0,17.0,1.0418753619,9.20410827842e-12,1.4016022696152772e-10
ENTPD4,-2.0,24.0,-0.818296459905,9.50418174409e-12,1.444703755436152e-10
DUSP14,2.0,7.0,1.5357719653,9.72088727714e-12,1.4750011786178788e-10
UQCRB,2.0,42.0,0.836237174783,9.82142804734e-12,1.4875955838840977e-10
PLEKHF1,2.0,34.0,1.31111209775,9.94724182144e-12,1.5039662233412133e-10
ADPRHL2,2.0,13.0,1.100800811,1.02034295071e-11,1.539955321693243e-10
CWC15,2.0,10.0,1.32255153668,1.02637853461e-11,1.5463130960115282e-10
MTX2,2.0,11.0,0.97306546943,1.08120680203e-11,1.6260276763920233e-10
CDKN2D,2.0,17.0,1.52165225719,1.08595872307e-11,1.6302835201965e-10
TMEM41A,2.0,34.0,0.620625610054,1.096183497e-11,1.6427258695256124e-10
INPP5B,2.0,15.0,0.869696180589,1.11158789538e-11,1.6628727563700219e-10
ZNF333,2.0,19.0,0.975700541229,1.12937606073e-11,1.6865084061765067e-10
ARAP1,2.0,15.0,0.996678887238,1.21335969965e-11,1.8068477386674567e-10
ZNF131,2.0,8.0,1.12867354494,1.21422213044e-11,1.8068477386674567e-10
NUDT19,2.0,21.0,0.972681920016,1.23533846154e-11,1.8350509335910601e-10
MKS1,2.0,8.0,1.2949632576,1.28871680479e-11,1.9101807898601673e-10
NUP54,2.0,6.0,1.51640775628,1.29041923201e-11,1.9101807898601673e-10
NACC1,2.0,23.0,1.04337386745,1.3364541257e-11,1.9748787272043341e-10
ECD,2.0,6.0,1.10836859697,1.37968534139e-11,2.0352158375141888e-10
UNC119,2.0,9.0,1.51438228179,1.38863899957e-11,2.0430547523016809e-10
TMEM65,2.0,77.0,0.670798508685,1.38981677915e-11,2.0430547523016809e-10
ITM2B,-2.0,10.0,-1.33009014864,1.41745687963e-11,2.0800811856505713e-10
CCDC25,-2.0,21.0,-0.869521864812,1.43747496365e-11,2.1058139277477173e-10
MFN1,2.0,41.0,0.652597015074,1.44653820332e-11,2.1154374207895413e-10
DNM2,2.0,18.0,0.849636224272,1.45008986869e-11,2.1169814571815258e-10
CAMK2G,2.0,6.0,1.31267380424,1.454663239e-11,2.1200092084590171e-10
ERICH1,-2.0,36.0,-0.816131074142,1.463179289e-11,2.1287627323026233e-10
RECQL4,2.0,70.0,0.867740809327,1.47017374603e-11,2.1352763208568194e-10
PRKRA,2.0,11.0,0.926624803352,1.57717128383e-11,2.2867635605924707e-10
HAUS8,2.0,16.0,1.10288336342,1.62901503739e-11,2.357901970504575e-10
GSTK1,2.0,18.0,1.09880683099,1.73934023981e-11,2.5090278765390201e-10
CLPB,2.0,13.0,1.13604202664,1.73710343624e-11,2.5090278765390201e-10
DNAJB6,2.0,16.0,0.94512131317,1.76655154046e-11,2.5439541878116714e-10
NDUFS2,2.0,20.0,0.680968673928,1.76977192422e-11,2.5442721120765547e-10
RCCD1,2.0,8.0,1.41449047661,1.78196721635e-11,2.5574697003469228e-10
PAAF1,2.0,17.0,1.11542894939,1.80475035136e-11,2.5857926486845304e-10
NDRG3,2.0,13.0,1.00247022921,1.8516949335e-11,2.6485794984783937e-10
RAB11FIP1,2.0,14.0,1.51787892337,1.86338049759e-11,2.660806966430937e-10
TRMT12,2.0,77.0,0.757739742818,1.94624698681e-11,2.7744650322964246e-10
FH,2.0,21.0,0.776553219322,2.00684764203e-11,2.856053976460489e-10
USO1,2.0,6.0,1.41608797546,2.02984141386e-11,2.8839388395910379e-10
POLH,2.0,8.0,1.29405079686,2.09780283758e-11,2.965593944727343e-10
CSNK1D,2.0,13.0,0.759408240395,2.09255664469e-11,2.965593944727343e-10
USP21,2.0,20.0,0.661071537237,2.09609367537e-11,2.965593944727343e-10
DDX39A,2.0,20.0,1.09874799441,2.21071059822e-11,3.120007869238352e-10
TOM1L1,2.0,7.0,1.87760719592,2.23612245522e-11,3.1506296786007666e-10
ZNF443,2.0,17.0,1.32792732946,2.24497918185e-11,3.1578629221323874e-10
TMEM70,2.0,25.0,0.748800985266,2.26908161476e-11,3.1864818305329553e-10
RPL23,2.0,8.0,1.81120549699,2.2819140291e-11,3.1992057512148822e-10
KDM2A,2.0,11.0,0.903431436486,2.29410238221e-11,3.2109862055975246e-10
RRP36,2.0,9.0,1.12048529044,2.3405413155e-11,3.2705883753042448e-10
MRPS10,2.0,8.0,1.27873799339,2.36274933794e-11,3.2961907704552988e-10
PIGC,2.0,19.0,0.778328406742,2.38727290474e-11,3.3249341178985248e-10
MCL1,2.0,31.0,0.647627839723,2.41331583416e-11,3.3556958861216469e-10
CREBZF,2.0,15.0,0.95756565907,2.42360145915e-11,3.3644824184101492e-10
GALNT2,2.0,22.0,0.775075146124,2.46904651855e-11,3.4219693742370941e-10
SMG9,2.0,8.0,1.2530074451,2.48669614684e-11,3.440808599923122e-10
DUS1L,2.0,12.0,1.23647914117,2.56055667335e-11,3.5359931208292099e-10
TNKS,-2.0,24.0,-0.948404647125,2.5638242977e-11,3.5359931208292099e-10
ATG4D,2.0,17.0,1.10169871716,2.57702231075e-11,3.5484258506123274e-10
CDK4,2.0,5.0,1.72089121793,2.59279793528e-11,3.5643617645067594e-10
SLC35C2,2.0,17.0,0.750577462593,2.62647532056e-11,3.6048161276661301e-10
KIFC2,2.0,70.0,0.983803697995,2.68899106502e-11,3.6846562542001468e-10
ARCN1,2.0,6.0,1.18519869415,2.73628306867e-11,3.7434117723365094e-10
XRCC1,2.0,7.0,1.32563881575,3.07180055245e-11,4.1956541523198945e-10
ALG3,2.0,35.0,0.717759318318,3.13814649877e-11,4.2725134193476183e-10
SNX3,2.0,5.0,1.64513702756,3.13451827471e-11,4.2725134193476183e-10
XRRA1,2.0,19.0,1.29058173492,3.17484266676e-11,4.3155473556765629e-10
NCBP2,2.0,28.0,0.743671855102,3.22540919197e-11,4.3772673226007933e-10
FAM213A,2.0,8.0,1.42178986569,3.28306034099e-11,4.4483894268756055e-10
IER2,2.0,23.0,1.19076579058,3.34952065087e-11,4.5312016205209016e-10
POLD3,2.0,18.0,0.847424214518,3.46408087484e-11,4.6787156019732216e-10
ZNF799,2.0,17.0,1.31952893362,3.53051854462e-11,4.7563327393770079e-10
DHX36,2.0,20.0,0.780651506771,3.53276305801e-11,4.7563327393770079e-10
ZNF561,2.0,12.0,1.02377942774,3.64395327073e-11,4.8982585803965796e-10
WIZ,2.0,19.0,0.893491446445,3.66561540444e-11,4.9195806741257078e-10
SPC24,2.0,15.0,1.65409007655,4.0199166152e-11,5.3865612527874941e-10
GPS1,2.0,12.0,1.06901999041,4.03198530452e-11,5.394211254410821e-10
RFC4,2.0,33.0,0.864366920834,4.21389956228e-11,5.6287080452317226e-10
ZBTB49,2.0,10.0,0.946683969146,4.38349417775e-11,5.8460373609520235e-10
CASP2,2.0,18.0,0.749580434572,4.45810511258e-11,5.9362084089321194e-10
DDX52,2.0,7.0,1.40301069867,4.54054788934e-11,6.0365089651054454e-10
SUPT4H1,2.0,9.0,1.28221759881,4.61839887872e-11,6.1304005147575732e-10
PRCC,2.0,23.0,0.541781091291,4.64362489265e-11,6.1542541155392882e-10
ARMC1,2.0,19.0,0.993068748867,4.68893301022e-11,6.2046068319350227e-10
